SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V),INST._POWER_FACTOR
000023400476,071/AZ0621,1.75036E+12,LP,2025-06-20,01:15:00,110.4,646754.333,0,30043.917,110.72,0,161.5,149.1,169.3,241.28,240.8,240.79,0.997
000023400476,071/AZ0621,1.75036E+12,LP,2025-06-20,01:00:00,114.92,646726.7661,0,30043.917,115.23,0,168.8,146,192.6,239.18,238.93,238.74,0.997
000023400476,071/AZ0621,1.75036E+12,LP,2025-06-20,00:45:00,122.79,646698,0,30043.917,123.23,0,174.5,148.5,170.9,238.38,238.33,238.21,0.998
000023400476,071/AZ0621,1.75036E+12,LP,2025-06-20,00:30:00,121,646667.301,0,30043.917,121.4,0,170.2001,193,172.8,241.34,240.53,241.01,0.996
000023400476,071/AZ0621,1.75036E+12,LP,2025-06-20,00:15:00,121.69,646637.051,0,30043.917,122.05,0,201.9,160.4,178.9,240.86,240.55,240.44,0.997
000023400476,071/AZ0621,1.75036E+12,LP,2025-06-20,00:00:00,124.7101,646606.626,0,30043.917,125.1301,0,173.4,178.9,160.7001,240.46,239.58,240.09,0.998
000023400476,071/AZ0621,1.75036E+12,LP,2025-06-19,23:45:00,125.22,646575.449,0,30043.917,125.61,0,192.7001,186.3,171.6,240.26,239.54,240.02,0.997
000023400476,071/AZ0621,1.75036E+12,LP,2025-06-19,23:30:00,131.76,646544.142,0,30043.917,132.03,0,182.1,182.5,170.1,239.7001,239.1701,239.63,0.999
000023400476,071/AZ0621,1.75036E+12,LP,2025-06-19,23:15:00,132.2,646511.2001,0,30043.917,132.57,0,222,186.7001,165.9,238.9201,238.79,239.05,0.999
000023400476,071/AZ0621,1.75035E+12,LP,2025-06-19,23:00:00,137.47,646478.149,0,30043.917,137.79,0,216.7001,199.7001,181.5,241.2301,240.91,241.29,0.998
000023400476,071/AZ0621,1.75035E+12,LP,2025-06-19,22:45:00,133.95,646443.817,0,30043.917,134.27,0,209.4,180.1,160.9,239.49,239.2301,239.6,0.998
000023400476,071/AZ0621,1.75035E+12,LP,2025-06-19,22:30:00,145.49,646410.291,0,30043.917,145.85,0,221.3,193.4,158.4,239.43,239.47,239.71,0.999
000023400476,071/AZ0621,1.75035E+12,LP,2025-06-19,22:15:00,151.68,646373.9181,0,30043.917,152.12,0,212.9,227.8,204.5,238.02,237.24,237.6,0.999
000023400476,071/AZ0621,1.75035E+12,LP,2025-06-19,22:00:00,153.4201,646335.998,0,30043.917,153.8901,0,224.8,220.1,209.4,238.08,237.3,237.62,0.999
000023400476,071/AZ0621,1.75035E+12,LP,2025-06-19,21:45:00,155.19,646297.686,0,30043.917,155.72,0,249.1,232.4,192.8,237.16,237.16,237.56,0.996
000023400476,071/AZ0621,1.75035E+12,LP,2025-06-19,21:30:00,156.37,646258.843,0,30043.917,156.84,0,240.6,216,204.8,237.1,236.86,237.15,0.998
000023400476,071/AZ0621,1.75035E+12,LP,2025-06-19,21:15:00,152.71,646219.7491,0,30043.917,153.26,0,236,223.4,214.7001,236.63,235.97,236.16,0.997
000023400476,071/AZ0621,1.75035E+12,LP,2025-06-19,21:00:00,151.29,646181.5701,0,30043.917,151.99,0,233.9,218.3,186.5,239.78,239.31,239.62,0.997
000023400476,071/AZ0621,1.75035E+12,LP,2025-06-19,20:45:00,148.23,646143.745,0,30043.917,148.96,0,232.3,213,175.1,237.62,237.91,238.05,0.997
000023400476,071/AZ0621,1.75035E+12,LP,2025-06-19,20:30:00,154.66,646106.687,0,30043.917,155.53,0,236.4,222.8,194.7001,237.53,237.1701,237.47,0.997
000023400476,071/AZ0621,1.75034E+12,LP,2025-06-19,20:15:00,156.44,646068.022,0,30043.917,157.29,0,233.6,229.1,197.1,237.94,237.49,237.78,0.996
000023400476,071/AZ0621,1.75034E+12,LP,2025-06-19,20:00:00,158.91,646028.91,0,30043.917,159.9201,0,227.8,272.1,194,236.69,236.16,236.81,0.993
000023400476,071/AZ0621,1.75034E+12,LP,2025-06-19,19:45:00,157.15,645989.18,0,30043.917,157.97,0,255.6,234.1,190.1,235.57,235.4,235.76,0.997
000023400476,071/AZ0621,1.75034E+12,LP,2025-06-19,19:30:00,151.02,645949.934,0,30043.917,151.73,0,234.3,267.5,178.5,235.37,235.06,235.47,0.996
000023400476,071/AZ0621,1.75034E+12,LP,2025-06-19,19:15:00,148.69,645912.135,0,30043.917,149.52,0,209,244.6,169.4,231.53,230.99,231.69,0.996
000023400476,071/AZ0621,1.75034E+12,LP,2025-06-19,19:00:00,150.23,645874.96,0,30043.917,151.25,0,246.7001,259.8,171.1,232.94,232.51,233.87,0.996
000023400476,071/AZ0621,1.75034E+12,LP,2025-06-19,18:45:00,145.13,645837.4011,0,30043.917,146.04,0,258.6,260.6,187.9,234.1,233.7301,234.5,0.991
000023400476,071/AZ0621,1.75034E+12,LP,2025-06-19,18:30:00,123.41,645801.117,0,30043.917,124.4901,0,198.1,193,164.4,236.03,235.7001,236.26,0.995
000023400476,071/AZ0621,1.75034E+12,LP,2025-06-19,18:15:00,118.01,645770.264,0,30043.917,119.23,0,171,186,133.2,236.52,235.9201,236.9,0.994
000023400476,071/AZ0621,1.75034E+12,LP,2025-06-19,18:00:00,123.48,645740.76,0,30043.917,124.78,0,184.4,192.3,145.4,235.34,235.32,235.65,0.992
000023400476,071/AZ0621,1.75034E+12,LP,2025-06-19,17:45:00,132.5,645709.889,0,30043.917,133.66,0,184.3,211.4,132.5,233.6401,233.7001,234.43,0.993
000023400476,071/AZ0621,1.75033E+12,LP,2025-06-19,17:30:00,134,645676.764,0,30043.917,135.06,0,192.9,232.7001,134.7,236.1,235.82,237.2301,0.996
000023400476,071/AZ0621,1.75033E+12,LP,2025-06-19,17:15:00,140.33,645643.263,0,30043.917,142.31,0,233,242,170.2001,233.71,233.9201,234.5,0.99
000023400476,071/AZ0621,1.75033E+12,LP,2025-06-19,17:00:00,131.83,645608.179,0,30043.917,134.09,0,202.7001,221.5,153.2001,231.68,231.36,232.21,0.989
000023400476,071/AZ0621,1.75033E+12,LP,2025-06-19,16:45:00,108.03,645575.219,0,30043.917,110.92,0,176.8,217.2001,119.7,233.15,232.9501,234.02,0.981
000023400476,071/AZ0621,1.75033E+12,LP,2025-06-19,16:30:00,98.7,645548.21,0,30043.917,102.2401,0,154.2001,188.4,101.6001,233.38,232.8,233.94,0.9481
000023400476,071/AZ0621,1.75033E+12,LP,2025-06-19,16:15:00,86.95,645523.559,0,30043.917,90.45,0,153.1,179.9,89.2,233.54,233.01,233.99,0.9591
000023400476,071/AZ0621,1.75033E+12,LP,2025-06-19,16:00:00,73.37,645501.796,0,30043.917,78.7,0,121.4,132.6,89.8,231.77,231.25,232.09,0.9441
000023400476,071/AZ0621,1.75033E+12,LP,2025-06-19,15:45:00,70.88,645483.453,0,30043.917,76.7101,0,157.2001,191.2001,118.2,230.19,229.8901,231.05,0.978
000023400476,071/AZ0621,1.75033E+12,LP,2025-06-19,15:30:00,83.7,645465.732,0,30043.917,88.41,0,128.5,137.6,80.8,232.13,231.54,232.55,0.921
000023400476,071/AZ0621,1.75033E+12,LP,2025-06-19,15:15:00,39.4,645444.805,0,30043.917,51.9,0,122.7,147.8,85.5,232.88,232.22,233.18,0.9391
000023400476,071/AZ0621,1.75033E+12,LP,2025-06-19,15:00:00,25.57,645434.955,0,30043.917,43.31,0,79.9,68.5,41.9,234.4501,234.32,235.01,0.506
000023400476,071/AZ0621,1.75032E+12,LP,2025-06-19,14:45:00,32.42,645428.563,0.67,30043.917,49.2301,1.79,94.6001,70.9,47.8001,233.78,233.84,234.5,0.64
000023400476,071/AZ0621,1.75032E+12,LP,2025-06-19,14:30:00,12.06,645420.456,17.25,30043.75,15.31,34.9,-81.9,-72.2,-60.2,233.86,232.65,233.2001,-0.51
000023400476,071/AZ0621,1.75032E+12,LP,2025-06-19,14:15:00,19.21,645417.439,7.7,30039.436,31.46,16.09,66.7,66.9,48.7,234.38,233.97,234.5,0.28
000023400476,071/AZ0621,1.75032E+12,LP,2025-06-19,14:00:00,20.1501,645412.648,22.77,30037.508,24.45,32.95,75.1001,109.1001,63.4,235.05,234.44,235.24,0.776
000023400476,071/AZ0621,1.75032E+12,LP,2025-06-19,13:45:00,0.29,645407.598,31.8301,30031.8141,0.67,45.5,60.7,92.6001,64.2,233.75,232.97,233.28,0.801
000023400476,071/AZ0621,1.75032E+12,LP,2025-06-19,13:30:00,0,645407.525,32.71,30023.855,0,45.45,-79.8,-73.6,-62.7,235.25,234.65,234.74,-0.708
000023400476,071/AZ0621,1.75032E+12,LP,2025-06-19,13:15:00,0,645407.525,50.94,30015.677,0,58.34,-79.9,-73.5,-71.1,235.41,235.19,235.36,-0.826
000023400476,071/AZ0621,1.75032E+12,LP,2025-06-19,13:00:00,39.76,645407.525,21.1,30002.942,44.01,25.67,-111.1,-86.7,-80.3,238.15,237.6701,237.9801,-0.881
000023400476,071/AZ0621,1.75032E+12,LP,2025-06-19,12:45:00,12.81,645397.584,37.32,29997.665,14.68,45.74,-105.2,-75.5,-61.2,236.5,235.59,236.1,-0.781
000023400476,071/AZ0621,1.75032E+12,LP,2025-06-19,12:30:00,22.3,645394.381,17.41,29988.334,27.27,26.4001,-113,-107.1,-94.4,237.4201,237.11,237.32,-0.854
000023400476,071/AZ0621,1.75032E+12,LP,2025-06-19,12:15:00,78.02,645388.803,0,29983.982,84.13,0,109.9,115.1001,79.9,235.57,235.25,236.07,0.918
000023400476,071/AZ0621,1.75031E+12,LP,2025-06-19,12:00:00,78.8,645369.297,0,29983.982,84.09,0,146.9,159.1,113.8,233.24,232.9,233.65,0.9521
000023400476,071/AZ0621,1.75031E+12,LP,2025-06-19,11:45:00,74.87,645349.596,0,29983.982,80.14,0,140.9,129.8,106.8,233.21,233.12,233.4801,0.932
000023400476,071/AZ0621,1.75031E+12,LP,2025-06-19,11:30:00,80.3501,645330.879,0,29983.982,84.06,0,109,128.7,83.5,233.24,232.63,233.36,0.9541
000023400476,071/AZ0621,1.75031E+12,LP,2025-06-19,11:15:00,86.43,645310.79,0,29983.982,89.9601,0,130.6,124,114.6001,231.85,231.59,232.3,0.96
000023400476,071/AZ0621,1.75031E+12,LP,2025-06-19,11:00:00,84.08,645289.18,0,29983.982,87.67,0,145.6,167.1,100.6001,231.52,230.78,232.09,0.9581
000023400476,071/AZ0621,1.75031E+12,LP,2025-06-19,10:45:00,81.87,645268.159,0,29983.982,85.0701,0,154.4,119,86.9,230.4801,230.4801,231.33,0.9521
000023400476,071/AZ0621,1.75031E+12,LP,2025-06-19,10:30:00,7.95,645247.691,18.04,29983.982,10.72,29.42,114.3,122.3,62.2,233.2301,232.72,233.91,0.934
000023400476,071/AZ0621,1.75031E+12,LP,2025-06-19,10:15:00,7.8901,645245.702,11.1,29979.471,18.82,16.98,-78.3,-68.2,-36.7,235.1401,234.7301,235.4801,-0.767
000023400476,071/AZ0621,1.75031E+12,LP,2025-06-19,10:00:00,1.44,645243.729,23.91,29976.694,2.7801,36.9,84,77.3,49.1,233.33,232.9501,233.56,0.715
000023400476,071/AZ0621,1.75031E+12,LP,2025-06-19,09:45:00,0.97,645243.367,25.61,29970.716,1.6401,37.2301,-61.6,-61.1,-43.1,235.5,235.43,236.08,-0.708
000023400476,071/AZ0621,1.75031E+12,LP,2025-06-19,09:30:00,14.99,645243.123,15.49,29964.312,19.8,23.3,-74.1,-91.8,-54.7,235.34,235.18,235.4,-0.845
000023400476,071/AZ0621,1.7503E+12,LP,2025-06-19,09:15:00,55.5501,645239.375,0,29960.437,62.3001,0,123.5,94.1001,85.5,234.18,234.29,234.53,0.9571
000023400476,071/AZ0621,1.7503E+12,LP,2025-06-19,09:00:00,78.13,645225.488,0,29960.437,81.2,0,152.7001,130.2,100.8,235.9501,235.65,236.22,0.987
000023400476,071/AZ0621,1.7503E+12,LP,2025-06-19,08:45:00,82.52,645205.955,0,29960.437,84.91,0,122.5,102.2,67.5,233.88,233.59,234.46,0.9531
000023400476,071/AZ0621,1.7503E+12,LP,2025-06-19,08:30:00,72.19,645185.324,0,29960.437,74.58,0,158.8,135.3,137,234.43,234.37,234.51,0.982
000023400476,071/AZ0621,1.7503E+12,LP,2025-06-19,08:15:00,73.63,645167.2761,0,29960.437,76.2,0,135.9,141.7001,87.2,235.07,234.85,235.35,0.97
000023400476,071/AZ0621,1.7503E+12,LP,2025-06-19,08:00:00,48.94,645148.867,0,29960.437,51.83,0,79.6001,131.1,55.2,235,234.4801,235.2001,0.9541
000023400476,071/AZ0621,1.7503E+12,LP,2025-06-19,07:45:00,66.49,645136.632,0,29960.437,68.3501,0,124.8,152.4,102.3,238.97,237.99,238.82,0.985
000023400476,071/AZ0621,1.7503E+12,LP,2025-06-19,07:30:00,81.0701,645120.009,0,29960.437,82.65,0,102.9,121.6001,78.2,240.35,239.88,240.33,0.972
000023400476,071/AZ0621,1.7503E+12,LP,2025-06-19,07:15:00,97.63,645099.741,0,29960.437,98.4901,0,130.7,175.8,117.9,240.97,239.76,240.68,0.993
000023400476,071/AZ0621,1.7503E+12,LP,2025-06-19,07:00:00,92.56,645075.332,0,29960.437,93.61,0,130.2,132.7,115.1001,240.7001,239.87,240.85,0.992
000023400476,071/AZ0621,1.7503E+12,LP,2025-06-19,06:45:00,110.33,645052.1901,0,29960.437,111.15,0,165.1,140.7001,136.3,239.6401,239.1,239.34,0.988
000023400476,071/AZ0621,1.75029E+12,LP,2025-06-19,06:30:00,124.9901,645024.639,0,29960.437,125.95,0,164.1,174.1,156.6,238.52,237.66,238.34,0.995
000023400476,071/AZ0621,1.75029E+12,LP,2025-06-19,06:15:00,125.8801,644993.358,0,29960.437,126.8201,0,192.6,192.2001,154.1,239.4801,239.12,239.51,0.995
000023400476,071/AZ0621,1.75029E+12,LP,2025-06-19,06:00:00,126.31,644961.886,0,29960.437,127.09,0,181.1,191.2001,151.1,239.66,238.81,239.71,0.995
000023400476,071/AZ0621,1.75029E+12,LP,2025-06-19,05:45:00,121.6001,644930.308,0,29960.437,122.26,0,171.4,181.4,155.5,240.58,240.1401,240.69,0.997
000023400476,071/AZ0621,1.75029E+12,LP,2025-06-19,05:30:00,126.2,644899.907,0,29960.437,126.8501,0,187.4,176.4,151.5,241.25,240.85,241.35,0.993
000023400476,071/AZ0621,1.75029E+12,LP,2025-06-19,05:15:00,113.28,644868.354,0,29960.437,113.7401,0,188.2001,185,146.4,235.59,235.18,235.6401,0.996
000023400476,071/AZ0621,1.75029E+12,LP,2025-06-19,05:00:00,105.09,644840.033,0,29960.437,105.47,0,192.9,151.1,142.3,237.13,237,237.35,0.997
000023400476,071/AZ0621,1.75029E+12,LP,2025-06-19,04:45:00,97.43,644813.76,0,29960.437,97.7101,0,144.4,133.4,152.9,238.84,238.12,238.52,0.996
000023400476,071/AZ0621,1.75029E+12,LP,2025-06-19,04:30:00,97.2401,644789.4,0,29960.437,97.51,0,158.6,131.2,149.3,239.13,238.71,238.9801,0.998
000023400476,071/AZ0621,1.75029E+12,LP,2025-06-19,04:15:00,95.94,644765.089,0,29960.437,96.27,0,143.4,136.6,132.5,239.3901,238.8,239.35,0.997
000023400476,071/AZ0621,1.75029E+12,LP,2025-06-19,04:00:00,95.01,644741.103,0,29960.437,95.37,0,136,132,128.7,240.31,239.47,239.8901,0.996
000023400476,071/AZ0621,1.75028E+12,LP,2025-06-19,03:45:00,95.84,644717.35,0,29960.437,96.11,0,138.5,130.8,124.7,240.33,239.65,239.94,0.998
000023400476,071/AZ0621,1.75028E+12,LP,2025-06-19,03:30:00,100.2101,644693.389,0,29960.437,100.47,0,138.9,144.2001,141,240.07,239.22,239.66,0.998
000023400476,071/AZ0621,1.75028E+12,LP,2025-06-19,03:15:00,99.2,644668.335,0,29960.437,99.47,0,130.1,135.3,143.2001,240.79,239.9201,240.3,0.998
000023400476,071/AZ0621,1.75028E+12,LP,2025-06-19,03:00:00,99.54,644643.533,0,29960.437,99.86,0,136.8,138,146.7001,240.16,239.34,239.49,0.997
000023400476,071/AZ0621,1.75028E+12,LP,2025-06-19,02:45:00,96.73,644618.6461,0,29960.437,97,0,144.6,132.9,125.9,242.1,241.69,242.25,0.997
000023400476,071/AZ0621,1.75028E+12,LP,2025-06-19,02:30:00,96.08,644594.462,0,29960.437,96.34,0,137.2001,134.7,131.2,242.32,241.69,242.13,0.998
000023400476,071/AZ0621,1.75028E+12,LP,2025-06-19,02:15:00,96.04,644570.441,0,29960.437,96.3201,0,137.5,135.9,129,241.96,241.26,241.61,0.999
000023400476,071/AZ0621,1.75028E+12,LP,2025-06-19,02:00:00,100.97,644546.43,0,29960.437,101.3201,0,141,133.6,114.5,240.77,240.16,240.59,0.998
000023400476,071/AZ0621,1.75028E+12,LP,2025-06-19,01:45:00,101.5701,644521.185,0,29960.437,101.86,0,140.8,146.8,152.8,239.91,239.18,239.34,0.997
000023400476,071/AZ0621,1.75028E+12,LP,2025-06-19,01:30:00,104.14,644495.791,0,29960.437,104.43,0,151.1,160.3,130.5,239.5,238.83,239.58,0.999
000023400476,071/AZ0621,1.75028E+12,LP,2025-06-19,01:15:00,101.98,644469.754,0,29960.437,102.26,0,141.2001,149.5,124.6001,238.9501,238.16,238.9201,0.999
000023400476,071/AZ0621,1.75028E+12,LP,2025-06-19,01:00:00,110.4,644444.2881,0,29960.437,110.75,0,152.2001,149.3,141.6,239.2001,238.3,238.63,0.998
000023400476,071/AZ0621,1.75027E+12,LP,2025-06-19,00:45:00,113.55,644416.659,0,29960.437,113.93,0,150,154.5,150.2001,242.1401,241.4801,242.04,0.998
000023400476,071/AZ0621,1.75027E+12,LP,2025-06-19,00:30:00,117.18,644388.269,0,29960.437,117.56,0,176.2001,171.2001,134.1,241.16,240.96,241.56,0.998
000023400476,071/AZ0621,1.75027E+12,LP,2025-06-19,00:15:00,123.18,644358.973,0,29960.437,123.5701,0,173.4,171.8,161.7001,240.77,240.16,240.53,0.998
000023400476,071/AZ0621,1.75027E+12,LP,2025-06-19,00:00:00,125.53,644328.176,0,29960.437,125.9,0,177.4,191.6,146.6,239.62,239.01,239.91,0.998
000023400476,071/AZ0621,1.75027E+12,LP,2025-06-18,23:45:00,125.8801,644296.792,0,29960.437,126.27,0,176.9,185.3,153.5,241.44,240.86,241.38,0.997
000023400476,071/AZ0621,1.75027E+12,LP,2025-06-18,23:30:00,134.95,644265.322,0,29960.437,135.53,0,173.1,175.8,164.3,240.4801,239.87,240.34,0.999
000023400476,071/AZ0621,1.75027E+12,LP,2025-06-18,23:15:00,142.09,644231.583,0,29960.437,142.77,0,205.7001,230.1,159.1,240.3901,239.74,240.72,0.997
000023400476,071/AZ0621,1.75027E+12,LP,2025-06-18,23:00:00,135.32,644196.06,0,29960.437,135.9201,0,193.1,200.4,183.9,238.77,238.1701,238.81,0.996
000023400476,071/AZ0621,1.75027E+12,LP,2025-06-18,22:45:00,142.25,644162.269,0,29960.437,142.81,0,209.4,201.1,176,237.81,237.33,237.94,0.996
000023400476,071/AZ0621,1.75027E+12,LP,2025-06-18,22:30:00,151.8901,644126.6681,0,29960.437,152.53,0,211.6,237.6,175.7001,234.07,233.37,234.66,0.997
000023400476,071/AZ0621,1.75027E+12,LP,2025-06-18,22:15:00,154.05,644088.694,0,29960.437,154.59,0,205,247.3,197.2001,234.86,233.82,234.9,0.996
000023400476,071/AZ0621,1.75026E+12,LP,2025-06-18,22:00:00,155.7001,644050.18,0,29960.437,156.25,0,218.9,272.3,173.4,237.13,235.82,237.49,0.998
000023400476,071/AZ0621,1.75026E+12,LP,2025-06-18,21:45:00,153.16,644011.296,0,29960.437,153.62,0,223,254,168.6,237.11,236.15,237.36,0.998
000023400476,071/AZ0621,1.75026E+12,LP,2025-06-18,21:30:00,157.59,643972.962,0,29960.437,158.07,0,262.5,242.3,171,236.83,236.4801,237.1401,0.997
000023400476,071/AZ0621,1.75026E+12,LP,2025-06-18,21:15:00,156.22,643933.564,0,29960.437,156.72,0,246.1,248.6,176.4,238.85,238.07,239.1401,0.997
000023400476,071/AZ0621,1.75026E+12,LP,2025-06-18,21:00:00,149.47,643894.508,0,29960.437,149.9,0,240.8,230.8,188.2001,235.47,234.8,235.5,0.998
000023400476,071/AZ0621,1.75026E+12,LP,2025-06-18,20:45:00,144.21,643857.14,0,29960.437,144.69,0,255.2001,218.5,165.3,237.72,237.65,238.01,0.998
000023400476,071/AZ0621,1.75026E+12,LP,2025-06-18,20:30:00,149.57,643821.086,0,29960.437,150.01,0,257.6,213.3,175.8,237.28,237.26,237.8901,0.998
000023400476,071/AZ0621,1.75026E+12,LP,2025-06-18,20:15:00,149.86,643783.691,0,29960.437,150.4,0,230.6,225.5,175.7001,235.11,234.65,235.6,0.998
000023400476,071/AZ0621,1.75026E+12,LP,2025-06-18,20:00:00,153.83,643746.224,0,29960.437,154.68,0,246.6,249.6,177.3,234.51,234.1401,234.93,0.996
000023400476,071/AZ0621,1.75026E+12,LP,2025-06-18,19:45:00,148.5,643707.7661,0,29960.437,149.32,0,246.5,245,180.2001,233.66,233.1,233.79,0.994
000023400476,071/AZ0621,1.75026E+12,LP,2025-06-18,19:30:00,148.3,643670.68,0,29960.437,148.8901,0,214.8,234.8,184.7001,232.65,231.88,232.88,0.997
000023400476,071/AZ0621,1.75025E+12,LP,2025-06-18,19:15:00,145.15,643633.564,0,29960.437,145.76,0,225.1,231.1,163.7001,231.33,231.19,232.06,0.999
000023400476,071/AZ0621,1.75025E+12,LP,2025-06-18,19:00:00,146.57,643597.2761,0,29960.437,147.3,0,218.9,251.2001,182.2001,232.21,231.9201,232.72,0.997
000023400476,071/AZ0621,1.75025E+12,LP,2025-06-18,18:45:00,141.4201,643560.633,0,29960.437,142.2001,0,227.4,238.6,183.6,235.02,234.76,235.69,0.993
000023400476,071/AZ0621,1.75025E+12,LP,2025-06-18,18:30:00,130.66,643525.2761,0,29960.437,131.57,0,189.8,224.2001,167,235.4,234.38,235.69,0.994
000023400476,071/AZ0621,1.75025E+12,LP,2025-06-18,18:15:00,122.84,643492.61,0,29960.437,124.1301,0,186,200.1,156.2001,235.75,235.11,236.26,0.991
000023400476,071/AZ0621,1.75025E+12,LP,2025-06-18,18:00:00,110.7,643461.899,0,29960.437,112.5,0,178.5,209.5,140.4,234.01,233.66,234.38,0.988
000023400476,071/AZ0621,1.75025E+12,LP,2025-06-18,17:45:00,114.11,643434.2221,0,29960.437,116.2,0,157.2001,190.4,125.8,234.61,234.06,234.79,0.981
000023400476,071/AZ0621,1.75025E+12,LP,2025-06-18,17:30:00,106.92,643405.693,0,29960.437,109.18,0,165.3,204.1,130.7,233.3,232.36,233.63,0.98
000023400476,071/AZ0621,1.75025E+12,LP,2025-06-18,17:15:00,100.55,643378.961,0,29960.437,103.38,0,159.3,179.8,125,232.9501,232.54,233.38,0.973
000023400476,071/AZ0621,1.75025E+12,LP,2025-06-18,17:00:00,98.73,643353.822,0,29960.437,102.8501,0,137.2001,162.4,132.4,234.3901,234.11,234.4501,0.9581
000023400476,071/AZ0621,1.75025E+12,LP,2025-06-18,16:45:00,90.72,643329.138,0,29960.437,95.63,0,149.4,172.1,122.5,235.15,234.65,235.12,0.9591
000023400476,071/AZ0621,1.75024E+12,LP,2025-06-18,16:30:00,66.64,643306.457,0,29960.437,70.94,0,110.2,152.9,91.8,231.9501,231.3,232.02,0.9521
000023400476,071/AZ0621,1.75024E+12,LP,2025-06-18,16:15:00,57.85,643289.796,0,29960.437,62.06,0,80,133.3,70.3,234.21,233.7001,234.26,0.923
000023400476,071/AZ0621,1.75024E+12,LP,2025-06-18,16:00:00,49.03,643275.333,0,29960.437,57.28,0,98.8,120.3,60,233.8,233.77,234.38,0.919
000023400476,071/AZ0621,1.75024E+12,LP,2025-06-18,15:45:00,39.77,643263.074,0,29960.437,53.42,0,82.3,114.8,68.4,233.79,233.15,233.99,0.79
000023400476,071/AZ0621,1.75024E+12,LP,2025-06-18,15:30:00,22.39,643253.13,0,29960.437,39.2301,0,62.8001,95.5,59.1,236.31,235.46,236.06,0.681
000023400476,071/AZ0621,1.75024E+12,LP,2025-06-18,15:15:00,12.34,643247.531,0,29960.437,34.74,0,-58.7,65.9,48.3001,235.77,235.3,235.7301,0.4141
000023400476,071/AZ0621,1.75024E+12,LP,2025-06-18,15:00:00,8.35,643244.444,0.86,29960.437,28.62,8.27,-55,62.1,48,236.31,235.52,235.81,0.224
000023400476,071/AZ0621,1.75024E+12,LP,2025-06-18,14:45:00,10.2901,643242.355,3.37,29960.222,21.9901,12.39,60.6,54.3001,44.1,235.4,235.02,235.4501,0.2
000023400476,071/AZ0621,1.75024E+12,LP,2025-06-18,14:30:00,0.62,643239.782,11.85,29959.377,2.57,32.77,58.8001,-63.5,-49.7,234.27,233.93,234.1401,-0.275
000023400476,071/AZ0621,1.75024E+12,LP,2025-06-18,14:15:00,0.4101,643239.627,20.01,29956.419,1.35,37.88,-61,-58.2,-44.7,234.62,234.1701,234.37,-0.458
000023400476,071/AZ0621,1.75024E+12,LP,2025-06-18,14:00:00,12.17,643239.524,10.78,29951.412,19.6,20.71,-71.5,-69.4,-60.8,235.12,234.8,234.68,-0.626
000023400476,071/AZ0621,1.75023E+12,LP,2025-06-18,13:45:00,10.69,643236.48,21.2,29948.715,13.65,29.23,123.3,119.7,96,233.66,233.72,234.33,0.9481
000023400476,071/AZ0621,1.75023E+12,LP,2025-06-18,13:30:00,2.22,643233.805,35.53,29943.413,3.2801,42.53,-92.5,-68.6,-64.9,236.7301,235.83,236.34,-0.877
000023400476,071/AZ0621,1.75023E+12,LP,2025-06-18,13:15:00,2.95,643233.25,36.39,29934.543,4.1,43.81,-112.5,-78.6,-74.9,236.31,235.56,236.09,-0.889
000023400476,071/AZ0621,1.75023E+12,LP,2025-06-18,13:00:00,2.61,643232.512,26.02,29925.4391,5.14,42.86,-90,-67.2,-67.1,237.96,237.08,237.9501,-0.799
000023400476,071/AZ0621,1.75023E+12,LP,2025-06-18,12:45:00,0.3501,643231.859,29.8301,29918.923,1.7,46.12,-63.9,59.5,39.3001,239.46,238.54,238.99,-0.064
000023400476,071/AZ0621,1.75023E+12,LP,2025-06-18,12:30:00,0.9401,643231.77,30.27,29911.463,3.17,45.63,-72.5,-64.9,-42.5,239.11,238.34,238.9,-0.562
000023400476,071/AZ0621,1.75023E+12,LP,2025-06-18,12:15:00,1.3901,643231.535,28.29,29903.896,3.83,42.88,52.5,68,69.6001,238,237.3,237.54,0.4101
000023400476,071/AZ0621,1.75023E+12,LP,2025-06-18,12:00:00,5.45,643231.187,32.43,29896.822,6.8,44.77,-75.9,-69.9,-68.1,237.71,237.13,237.6701,-0.665
000023400476,071/AZ0621,1.75023E+12,LP,2025-06-18,11:45:00,0,643229.8251,38.21,29888.714,0,52.39,-75.9,-65.3,-46.2,237.26,236.7001,237.09,-0.584
000023400476,071/AZ0621,1.75023E+12,LP,2025-06-18,11:30:00,2.11,643229.8251,38.32,29879.16,2.91,52.92,-106.6,-79.7,-93.8,238.3901,238.13,238.62,-0.85
000023400476,071/AZ0621,1.75023E+12,LP,2025-06-18,11:15:00,3.44,643229.296,29.19,29869.578,7.8,42.34,-79.3,64.4,-47.3,236.31,235.41,236.4801,-0.373
000023400476,071/AZ0621,1.75022E+12,LP,2025-06-18,11:00:00,0.27,643228.434,31.76,29862.2791,1.08,51.17,-77.1,-72.9,-46.6,234.59,233.62,234.52,-0.433
