SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V),INST._POWER_FACTOR
000023400951,073/AZ0878,1.75831E+12,LP,2025-09-20,01:30:00,20.754,156108.087,0,0.039,20.814,0,27.12,21.66,51,238.44,239.33,238.4501,0.997
000023400951,073/AZ0878,1.75831E+12,LP,2025-09-20,01:15:00,20.88,156102.8981,0,0.039,20.9641,0,27,22.0801,42.9,238.88,239.33,238.51,1
000023400951,073/AZ0878,1.75831E+12,LP,2025-09-20,01:00:00,21.36,156097.678,0,0.039,21.468,0,21.9001,23.4001,44.82,238.12,238.82,238.74,0.997
000023400951,073/AZ0878,1.75831E+12,LP,2025-09-20,00:45:00,21.12,156092.343,0,0.039,21.21,0,21.06,22.44,46.32,240.36,240.87,240.37,1
000023400951,073/AZ0878,1.75831E+12,LP,2025-09-20,00:30:00,21.72,156087.057,0,0.039,21.84,0,21.96,23.04,46.38,240.2301,240.71,240.53,0.997
000023400951,073/AZ0878,1.75831E+12,LP,2025-09-20,00:15:00,22.404,156081.627,0,0.039,22.524,0,29.04,23.4001,45.36,239.21,239.74,239.1401,0.996
000023400951,073/AZ0878,1.75831E+12,LP,2025-09-20,00:00:00,23.838,156076.025,0,0.039,23.952,0,22.2,40.2,46.02,239.28,239.21,238.78,0.998
000023400951,073/AZ0878,1.75831E+12,LP,2025-09-19,23:45:00,24.942,156070.064,0,0.039,25.098,0,24.96,25.26,51.54,238.57,238.7001,237.86,0.998
000023400951,073/AZ0878,1.7583E+12,LP,2025-09-19,23:30:00,26.478,156063.828,0,0.039,26.598,0,24.48,36.96,52.56,237.1701,237.2301,236.77,0.998
000023400951,073/AZ0878,1.7583E+12,LP,2025-09-19,23:15:00,25.6501,156057.207,0,0.039,25.77,0,26.52,33.6,50.58,236.58,236.59,236.56,1
000023400951,073/AZ0878,1.7583E+12,LP,2025-09-19,23:00:00,28.662,156050.795,0,0.039,28.824,0,37.44,34.08,51.36,236.62,237.56,237.37,0.999
000023400951,073/AZ0878,1.7583E+12,LP,2025-09-19,22:45:00,29.988,156043.628,0,0.039,30.138,0,27.36,37.86,52.9801,236.54,236.88,236.78,1
000023400951,073/AZ0878,1.7583E+12,LP,2025-09-19,22:30:00,30.9061,156036.13,0,0.039,31.2661,0,43.44,33.3,61.68,236.1401,236.72,236.1,1
000023400951,073/AZ0878,1.7583E+12,LP,2025-09-19,22:15:00,31.848,156028.403,0,0.039,32.478,0,52.08,31.5,53.22,235.2301,236.11,235.4801,1
000023400951,073/AZ0878,1.7583E+12,LP,2025-09-19,22:00:00,31.704,156020.441,0,0.039,32.376,0,37.5,30.78,60.4801,240.2001,241.11,240.3,0.996
000023400951,073/AZ0878,1.7583E+12,LP,2025-09-19,21:45:00,33.012,156012.514,0,0.039,33.648,0,51.78,54.54,56.1,239.71,239.76,240.01,0.997
000023400951,073/AZ0878,1.7583E+12,LP,2025-09-19,21:30:00,31.632,156004.26,0,0.039,32.298,0,35.58,41.34,59.7,239.11,239.33,238.94,1
000023400951,073/AZ0878,1.7583E+12,LP,2025-09-19,21:15:00,32.802,155996.352,0,0.039,33.462,0,35.52,39.24,60.42,237.9801,238.1701,237.77,1
000023400951,073/AZ0878,1.7583E+12,LP,2025-09-19,21:00:00,37.7821,155988.15,0,0.039,38.484,0,32.34,38.4,66.24,239.69,239.87,238.82,0.998
000023400951,073/AZ0878,1.75829E+12,LP,2025-09-19,20:45:00,35.4,155978.704,0,0.039,35.994,0,44.82,47.52,79.74,238.22,239.05,238.22,0.998
000023400951,073/AZ0878,1.75829E+12,LP,2025-09-19,20:30:00,36.624,155969.854,0,0.039,37.302,0,31.14,50.1,53.82,238.22,238.21,238.07,1
000023400951,073/AZ0878,1.75829E+12,LP,2025-09-19,20:15:00,52.932,155960.6971,0,0.039,53.7481,0,43.8001,53.04,95.7,240.12,240.27,239.49,0.999
000023400951,073/AZ0878,1.75829E+12,LP,2025-09-19,20:00:00,61.0621,155947.479,0,0.039,61.854,0,79.5,87.06,92.88,237.02,236.97,237.04,0.996
000023400951,073/AZ0878,1.75829E+12,LP,2025-09-19,19:45:00,71.01,155932.1971,0,0.039,72,0,96.3,120.3,101.34,234.76,234.71,234.6401,0.987
000023400951,073/AZ0878,1.75829E+12,LP,2025-09-19,19:30:00,93.63,155914.443,0,0.039,94.572,0,119.76,128.34,120.9601,233.57,234,234.06,0.999
000023400951,073/AZ0878,1.75829E+12,LP,2025-09-19,19:15:00,108.012,155891.034,0,0.039,109.134,0,149.94,154.44,176.58,232.85,232.88,232.53,0.992
000023400951,073/AZ0878,1.75829E+12,LP,2025-09-19,19:00:00,114.5941,155864.03,0,0.039,115.65,0,141.24,156.4201,172.5,234.6401,234.4801,234.29,0.996
000023400951,073/AZ0878,1.75829E+12,LP,2025-09-19,18:45:00,118.14,155835.413,0,0.039,119.22,0,160.56,172.08,185.58,234.9501,234.6701,234.74,0.992
000023400951,073/AZ0878,1.75829E+12,LP,2025-09-19,18:30:00,137.202,155805.844,0,0.039,138.804,0,165.48,165.96,199.2001,234.31,234.44,234.01,0.994
000023400951,073/AZ0878,1.75829E+12,LP,2025-09-19,18:15:00,166.614,155771.543,0,0.039,169.9321,0,250.74,246.4201,258.54,233.75,234.3,233.6,0.997
000023400951,073/AZ0878,1.75829E+12,LP,2025-09-19,18:00:00,188.988,155729.889,0,0.039,192.4501,0,250.08,205.74,271.32,234.1401,234.53,233.71,0.992
000023400951,073/AZ0878,1.75828E+12,LP,2025-09-19,17:45:00,199.782,155682.641,0,0.039,203.538,0,246.54,202.26,291.66,235.57,236.41,235.02,0.984
000023400951,073/AZ0878,1.75828E+12,LP,2025-09-19,17:30:00,198.636,155632.695,0,0.039,204.4801,0,302.4001,283.02,360.6,233.66,233.91,232.4501,0.987
000023400951,073/AZ0878,1.75828E+12,LP,2025-09-19,17:15:00,197.586,155583.036,0,0.039,201.948,0,356.94,326.82,408.9001,235,235.31,233.93,0.984
000023400951,073/AZ0878,1.75828E+12,LP,2025-09-19,17:00:00,206.85,155533.638,0,0.039,211.302,0,264.96,230.22,300.24,235.08,235.26,234.35,0.98
000023400951,073/AZ0878,1.75828E+12,LP,2025-09-19,16:45:00,198.222,155481.924,0,0.039,203.568,0,314.4001,268.2,332.58,233.8901,234.63,233.31,0.985
000023400951,073/AZ0878,1.75828E+12,LP,2025-09-19,16:30:00,202.572,155432.369,0,0.039,207.168,0,322.38,293.64,352.98,234.49,234.85,233.84,0.985
000023400951,073/AZ0878,1.75828E+12,LP,2025-09-19,16:15:00,201.132,155381.7241,0,0.039,205.422,0,278.7,222.06,297.18,235.75,236.4801,235.2001,0.98
000023400951,073/AZ0878,1.75828E+12,LP,2025-09-19,16:00:00,187.758,155331.44,0,0.039,193.056,0,303.36,257.3401,324.12,235.11,236.07,234.19,0.985
000023400951,073/AZ0878,1.75828E+12,LP,2025-09-19,15:45:00,197.232,155284.553,0,0.039,201.612,0,272.52,265.86,312.12,235.74,235.71,235.03,0.989
000023400951,073/AZ0878,1.75828E+12,LP,2025-09-19,15:30:00,198.972,155235.19,0,0.039,203.7361,0,245.28,218.52,285.9001,235.9,236.36,235.05,0.984
000023400951,073/AZ0878,1.75828E+12,LP,2025-09-19,15:15:00,185.82,155185.4471,0,0.039,190.824,0,284.58,273.96,353.88,235.6701,235.97,234.61,0.985
000023400951,073/AZ0878,1.75827E+12,LP,2025-09-19,15:00:00,197.6641,155138.99,0,0.039,201.786,0,308.4001,251.6401,344.64,234.8901,235.9,233.81,0.987
000023400951,073/AZ0878,1.75827E+12,LP,2025-09-19,14:45:00,193.1521,155089.574,0,0.039,197.328,0,275.22,238.2001,317.4001,233.61,234.27,232.06,0.985
000023400951,073/AZ0878,1.75827E+12,LP,2025-09-19,14:30:00,173.358,155041.285,0,0.039,177.264,0,230.16,221.58,274.26,234.11,234.88,233.43,0.986
000023400951,073/AZ0878,1.75827E+12,LP,2025-09-19,14:15:00,178.56,154997.945,0,0.039,183.234,0,275.04,240.54,266.4,233.65,233.87,233.11,0.995
000023400951,073/AZ0878,1.75827E+12,LP,2025-09-19,14:00:00,186,154953.304,0,0.039,190.092,0,302.3401,275.88,340.2,233.96,234.4201,233.09,0.988
000023400951,073/AZ0878,1.75827E+12,LP,2025-09-19,13:45:00,189.174,154906.803,0,0.039,193.452,0,291.24,269.1,319.8,234.78,235.51,234.36,0.983
000023400951,073/AZ0878,1.75827E+12,LP,2025-09-19,13:30:00,197.6941,154859.509,0,0.039,203.142,0,267.06,251.16,317.16,235.29,235.8,233.78,0.991
000023400951,073/AZ0878,1.75827E+12,LP,2025-09-19,13:15:00,199.026,154810.085,0,0.039,203.442,0,273,277.62,310.56,234.31,234.03,233.36,0.988
000023400951,073/AZ0878,1.75827E+12,LP,2025-09-19,13:00:00,199.434,154760.328,0,0.039,203.6761,0,272.22,260.82,285.66,234.91,235.22,234.4201,0.991
000023400951,073/AZ0878,1.75827E+12,LP,2025-09-19,12:45:00,181.56,154710.469,0,0.039,187.044,0,303.18,297.3,345.9001,234.27,233.9501,232.9801,0.984
000023400951,073/AZ0878,1.75827E+12,LP,2025-09-19,12:30:00,186.48,154665.078,0,0.039,191.6821,0,311.7,312.72,317.52,234.37,234.28,233.83,0.977
000023400951,073/AZ0878,1.75826E+12,LP,2025-09-19,12:15:00,193.1401,154618.457,0,0.039,198,0,300.18,264.9,276.3,233.05,233.03,232.59,0.976
000023400951,073/AZ0878,1.75826E+12,LP,2025-09-19,12:00:00,193.704,154570.171,0,0.039,199.656,0,307.86,251.46,296.22,231.4,232.28,231.04,0.975
000023400951,073/AZ0878,1.75826E+12,LP,2025-09-19,11:45:00,191.118,154521.744,0,0.039,196.872,0,292.68,255.12,326.7,232.96,233.54,231.57,0.987
000023400951,073/AZ0878,1.75826E+12,LP,2025-09-19,11:30:00,202.242,154473.964,0,0.039,206.148,0,280.44,232.02,270.06,232.41,233.7301,231.68,0.975
000023400951,073/AZ0878,1.75826E+12,LP,2025-09-19,11:15:00,216.726,154423.403,0,0.039,219.96,0,308.46,234.06,261.8401,231.38,232.03,231.53,0.986
000023400951,073/AZ0878,1.75826E+12,LP,2025-09-19,11:00:00,215.232,154369.22,0,0.039,218.484,0,336.8401,278.04,357.8401,230.4501,231.76,229.87,0.992
000023400951,073/AZ0878,1.75826E+12,LP,2025-09-19,10:45:00,202.62,154315.412,0,0.039,205.728,0,301.56,262.74,333.72,231.5,232.3901,231.06,0.992
000023400951,073/AZ0878,1.75826E+12,LP,2025-09-19,10:30:00,192.204,154264.755,0,0.039,195.4621,0,307.02,238.8,350.1,231.3901,232.88,230.47,0.994
000023400951,073/AZ0878,1.75826E+12,LP,2025-09-19,10:15:00,173.376,154216.703,0,0.039,176.016,0,282.36,259.2,262.08,232.55,232.62,232.1,0.986
000023400951,073/AZ0878,1.75826E+12,LP,2025-09-19,10:00:00,185.022,154173.407,0,0.039,188.382,0,276.48,259.8,259.14,231.83,232.69,231.58,0.982
000023400951,073/AZ0878,1.75826E+12,LP,2025-09-19,09:45:00,150.942,154127.102,0,0.039,153.528,0,277.2,236.04,252.78,233.46,233.76,232.6701,0.987
000023400951,073/AZ0878,1.75825E+12,LP,2025-09-19,09:30:00,126.792,154089.365,0,0.039,128.6641,0,196.74,161.82,189.12,234.19,234.5,233.37,0.992
000023400951,073/AZ0878,1.75825E+12,LP,2025-09-19,09:15:00,126.102,154057.666,0,0.039,128.418,0,193.26,172.08,203.7001,234.11,234.1,233.94,0.983
000023400951,073/AZ0878,1.75825E+12,LP,2025-09-19,09:00:00,96.492,154026.139,0,0.039,97.6921,0,133.26,105.3,157.62,235.03,236.03,235.15,0.994
000023400951,073/AZ0878,1.75825E+12,LP,2025-09-19,08:45:00,62.454,154002.016,0,0.039,63.636,0,129.36,106.2,160.32,235.7301,236.06,234.86,0.992
000023400951,073/AZ0878,1.75825E+12,LP,2025-09-19,08:30:00,59.286,153986.414,0,0.039,60.888,0,76.08,56.22,74.88,236.26,236.41,236.27,0.992
000023400951,073/AZ0878,1.75825E+12,LP,2025-09-19,08:15:00,34.59,153971.5801,0,0.039,34.752,0,75.48,52.92,88.98,237.1401,238.12,237.7301,0.999
000023400951,073/AZ0878,1.75825E+12,LP,2025-09-19,08:00:00,25.32,153962.931,0,0.039,25.4641,0,39.84,26.76,32.52,240.28,240.83,240.65,1
000023400951,073/AZ0878,1.75825E+12,LP,2025-09-19,07:45:00,26.01,153956.601,0,0.039,26.25,0,51.84,25.92,45.78,240.66,240.66,240.94,0.992
000023400951,073/AZ0878,1.75825E+12,LP,2025-09-19,07:30:00,22.752,153950.097,0,0.039,22.98,0,30.42,18.54,36.6,235.9801,236.4501,235.94,0.997
000023400951,073/AZ0878,1.75825E+12,LP,2025-09-19,07:15:00,24.87,153944.408,0,0.039,25.02,0,21.84,28.98,53.64,237.07,237.01,236.49,0.998
000023400951,073/AZ0878,1.75825E+12,LP,2025-09-19,07:00:00,31.008,153938.19,0,0.039,31.242,0,19.62,37.14,70.8,236.3901,237.26,236.16,0.998
000023400951,073/AZ0878,1.75824E+12,LP,2025-09-19,06:45:00,29.256,153930.4361,0,0.039,29.454,0,16.5,22.56,63.1201,236.3,236.88,236.35,0.997
000023400951,073/AZ0878,1.75824E+12,LP,2025-09-19,06:30:00,26.82,153923.1291,0,0.039,26.994,0,32.22,19.5,73.86,236.87,237.05,236.27,1
000023400951,073/AZ0878,1.75824E+12,LP,2025-09-19,06:15:00,30.9061,153916.415,0,0.039,31.014,0,39,35.82,54.6601,236.9201,237.29,236.72,0.998
000023400951,073/AZ0878,1.75824E+12,LP,2025-09-19,06:00:00,31.878,153908.688,0,0.039,31.992,0,53.1,28.02,52.5,236.9501,237.19,236.57,0.999
000023400951,073/AZ0878,1.75824E+12,LP,2025-09-19,05:45:00,31.056,153900.717,0,0.039,31.14,0,53.1601,25.0801,62.46,237.59,238.34,237.56,1
000023400951,073/AZ0878,1.75824E+12,LP,2025-09-19,05:30:00,25.122,153892.953,0,0.039,25.248,0,36.4801,30.54,44.94,237.68,238.72,238.04,1
000023400951,073/AZ0878,1.75824E+12,LP,2025-09-19,05:15:00,23.232,153886.671,0,0.039,23.3041,0,25.0801,43.74,46.2,238.02,238.19,237.9,0.999
000023400951,073/AZ0878,1.75824E+12,LP,2025-09-19,05:00:00,21.726,153880.862,0,0.039,21.774,0,22.68,25.5601,46.9801,236.47,236.72,236.36,0.998
000023400951,073/AZ0878,1.75824E+12,LP,2025-09-19,04:45:00,22.6501,153875.43,0,0.039,22.716,0,25.92,20.88,48,237.08,237.77,237.2001,0.998
000023400951,073/AZ0878,1.75824E+12,LP,2025-09-19,04:30:00,20.8621,153869.767,0,0.039,20.91,0,24.42,20.1,56.22,237.43,238.35,237.71,1
000023400951,073/AZ0878,1.75824E+12,LP,2025-09-19,04:15:00,20.268,153864.551,0,0.039,20.31,0,25.92,18.72,43.68,237.79,238.94,237.69,1
000023400951,073/AZ0878,1.75823E+12,LP,2025-09-19,04:00:00,23.334,153859.484,0,0.039,23.382,0,22.02,19.8,54.3001,237.81,238.22,237.63,1
000023400951,073/AZ0878,1.75823E+12,LP,2025-09-19,03:45:00,21.45,153853.65,0,0.039,21.492,0,24.48,27,53.34,238.11,239.1,238.12,1
000023400951,073/AZ0878,1.75823E+12,LP,2025-09-19,03:30:00,20.796,153848.287,0,0.039,20.856,0,22.7401,20.46,40.44,237.6401,237.99,237.93,1
000023400951,073/AZ0878,1.75823E+12,LP,2025-09-19,03:15:00,21.348,153843.087,0,0.039,21.39,0,30.3,20.34,45.72,237.75,238.03,237.41,0.997
000023400951,073/AZ0878,1.75823E+12,LP,2025-09-19,03:00:00,20.928,153837.75,0,0.039,20.982,0,29.5801,20.28,42.6,238.29,239.1,238.04,1
000023400951,073/AZ0878,1.75823E+12,LP,2025-09-19,02:45:00,21.684,153832.518,0,0.039,21.756,0,28.44,18.66,44.4,238.02,238.46,238.5,1
000023400951,073/AZ0878,1.75823E+12,LP,2025-09-19,02:30:00,21.666,153827.095,0,0.039,21.732,0,28.98,19.32,46.86,237.15,237.26,237.25,0.997
000023400951,073/AZ0878,1.75823E+12,LP,2025-09-19,02:15:00,21.282,153821.684,0,0.039,21.354,0,28.92,19.02,45.42,236.35,237.1701,236.6401,1
000023400951,073/AZ0878,1.75823E+12,LP,2025-09-19,02:00:00,22.434,153816.357,0,0.039,22.53,0,28.98,20.4001,42.72,239.33,239.7001,239.63,0.998
000023400951,073/AZ0878,1.75823E+12,LP,2025-09-19,01:45:00,22.584,153810.748,0,0.039,22.692,0,31.5,29.4001,45.96,239.47,239.97,238.97,0.994
000023400951,073/AZ0878,1.75823E+12,LP,2025-09-19,01:30:00,22.41,153805.101,0,0.039,22.518,0,24.42,28.44,43.02,238.74,238.91,238.59,0.998
000023400951,073/AZ0878,1.75822E+12,LP,2025-09-19,01:15:00,23.0161,153799.498,0,0.039,23.124,0,23.5801,30,44.64,238.37,238.59,238.2301,0.998
000023400951,073/AZ0878,1.75822E+12,LP,2025-09-19,01:00:00,22.068,153793.7431,0,0.039,22.164,0,24.84,28.7401,46.08,238.9,238.57,238.18,1
000023400951,073/AZ0878,1.75822E+12,LP,2025-09-19,00:45:00,22.482,153788.226,0,0.039,22.56,0,25.8,30.12,46.9801,238.37,238.68,238.79,1
000023400951,073/AZ0878,1.75822E+12,LP,2025-09-19,00:30:00,24.162,153782.604,0,0.039,24.252,0,25.26,32.64,43.9801,240.52,241.02,241.01,1
000023400951,073/AZ0878,1.75822E+12,LP,2025-09-19,00:15:00,26.202,153776.571,0,0.039,26.316,0,23.76,41.04,47.58,240.05,239.85,239.49,1
000023400951,073/AZ0878,1.75822E+12,LP,2025-09-19,00:00:00,25.038,153770.0121,0,0.039,25.14,0,32.22,42.12,45.9,239.28,239.51,239.77,1
000023400951,073/AZ0878,1.75822E+12,LP,2025-09-18,23:45:00,24.2401,153763.752,0,0.039,24.3361,0,29.04,33.72,47.82,236.77,237.08,236.75,1
000023400951,073/AZ0878,1.75822E+12,LP,2025-09-18,23:30:00,26.622,153757.691,0,0.039,26.754,0,23.94,33.6601,51.1201,236.78,237.25,236.4201,1
000023400951,073/AZ0878,1.75822E+12,LP,2025-09-18,23:15:00,25.8361,153751.034,0,0.039,25.95,0,27.0601,44.34,55.32,235.69,235.71,235.9501,1
000023400951,073/AZ0878,1.75822E+12,LP,2025-09-18,23:00:00,27.1501,153744.574,0,0.039,27.324,0,27.18,36.6,52.14,238.59,239.29,238.68,1
000023400951,073/AZ0878,1.75822E+12,LP,2025-09-18,22:45:00,26.1181,153737.786,0,0.039,26.244,0,25.44,35.1,49.02,240.8901,241.05,240.94,1
000023400951,073/AZ0878,1.75821E+12,LP,2025-09-18,22:30:00,28.122,153731.256,0,0.039,28.302,0,28.5,35.7,55.44,240.29,240.93,240.52,0.999
000023400951,073/AZ0878,1.75821E+12,LP,2025-09-18,22:15:00,28.416,153724.225,0,0.039,28.5481,0,29.94,52.56,54.3001,239.75,239.88,239.71,0.995
000023400951,073/AZ0878,1.75821E+12,LP,2025-09-18,22:00:00,30.3421,153717.12,0,0.039,30.444,0,32.46,34.08,62.64,239.26,239.66,239.22,1
000023400951,073/AZ0878,1.75821E+12,LP,2025-09-18,21:45:00,31.5481,153709.534,0,0.039,31.764,0,45.84,44.04,53.58,237.94,238.77,238.59,0.999
000023400951,073/AZ0878,1.75821E+12,LP,2025-09-18,21:30:00,33.114,153701.646,0,0.039,33.69,0,61.32,35.82,63.6,237.32,238.21,237.72,0.997
000023400951,073/AZ0878,1.75821E+12,LP,2025-09-18,21:15:00,31.7461,153693.366,0,0.039,32.3521,0,36.42,34.02,64.14,236.93,237.59,236.84,1
000023400951,073/AZ0878,1.75821E+12,LP,2025-09-18,21:00:00,34.194,153685.429,0,0.039,34.908,0,35.88,35.22,73.2,239.7001,240,239.49,0.999
000023400951,073/AZ0878,1.75821E+12,LP,2025-09-18,20:45:00,34.824,153676.88,0,0.039,35.484,0,49.14,41.1601,66.9601,238.4801,238.9,238.72,1
000023400951,073/AZ0878,1.75821E+12,LP,2025-09-18,20:30:00,39.132,153668.174,0,0.039,39.8581,0,66.3,36.36,58.8001,236.99,237.7001,237.44,0.999
000023400951,073/AZ0878,1.75821E+12,LP,2025-09-18,20:15:00,48.9,153658.39,0,0.039,49.728,0,65.7,58.86,73.44,239.41,239.96,239.54,0.978
000023400951,073/AZ0878,1.75821E+12,LP,2025-09-18,20:00:00,54.162,153646.164,0,0.039,54.942,0,54.4801,95.16,80.7,238.49,238.56,238.31,1
000023400951,073/AZ0878,1.7582E+12,LP,2025-09-18,19:45:00,94.686,153632.622,0,0.039,96.186,0,60.84,96.6001,97.08,240.33,240.1,240.25,0.996
000023400951,073/AZ0878,1.7582E+12,LP,2025-09-18,19:30:00,109.596,153608.949,0,0.039,111.414,0,145.5,168.66,162.96,238.3901,238.49,238.43,0.995
000023400951,073/AZ0878,1.7582E+12,LP,2025-09-18,19:15:00,126.504,153581.549,0,0.039,128.562,0,169.32,195.4801,186.3,236.6701,236.85,236.63,0.985
000023400951,073/AZ0878,1.7582E+12,LP,2025-09-18,19:00:00,140.6941,153549.923,0,0.039,142.716,0,169.02,195.9,209.58,237.1,237.21,236.9201,0.997
000023400951,073/AZ0878,1.7582E+12,LP,2025-09-18,18:45:00,149.544,153514.749,0,0.039,151.608,0,203.22,202.62,242.46,234.43,234.58,234.03,0.995
000023400951,073/AZ0878,1.7582E+12,LP,2025-09-18,18:30:00,155.232,153477.363,0,0.039,157.416,0,229.86,218.16,234.4201,235.88,236.5,236.08,0.99
000023400951,073/AZ0878,1.7582E+12,LP,2025-09-18,18:15:00,174.186,153438.554,0,0.039,176.502,0,244.9801,233.7001,233.22,231.83,232.36,232.32,0.988
000023400951,073/AZ0878,1.7582E+12,LP,2025-09-18,18:00:00,185.322,153395.006,0,0.039,187.992,0,272.46,267.18,279.6,232.4801,232.4,232,0.991
000023400951,073/AZ0878,1.7582E+12,LP,2025-09-18,17:45:00,184.9321,153348.6751,0,0.039,187.596,0,301.38,262.98,282.12,234.38,234.9801,234.71,0.989
000023400951,073/AZ0878,1.7582E+12,LP,2025-09-18,17:30:00,207.858,153302.441,0,0.039,211.056,0,309.9001,305.1,344.4001,233.58,233.8,233.16,0.991
000023400951,073/AZ0878,1.7582E+12,LP,2025-09-18,17:15:00,191.6761,153250.477,0,0.039,194.454,0,320.64,298.56,328.8,232.57,232.99,232.4801,0.985
000023400951,073/AZ0878,1.7582E+12,LP,2025-09-18,17:00:00,189.744,153202.557,0,0.039,192.492,0,256.14,239.1,278.2801,235.38,236.21,235.47,0.992
000023400951,073/AZ0878,1.75819E+12,LP,2025-09-18,16:45:00,195.864,153155.171,0,0.039,198.756,0,270.7801,262.74,306,234.31,234.84,234.06,0.992
000023400951,073/AZ0878,1.75819E+12,LP,2025-09-18,16:30:00,208.518,153106.153,0,0.039,210.906,0,278.82,255.4801,339.8401,233.57,234.25,232.71,0.989
000023400951,073/AZ0878,1.75819E+12,LP,2025-09-18,16:15:00,174.4021,153054.022,0,0.039,176.586,0,233.58,222.4201,270.06,233.46,234.13,233.59,0.994
000023400951,073/AZ0878,1.75819E+12,LP,2025-09-18,16:00:00,182.406,153010.421,0,0.039,185.514,0,231.24,224.04,267.54,233.11,233.72,232.61,0.988
000023400951,073/AZ0878,1.75819E+12,LP,2025-09-18,15:45:00,182.058,152964.8191,0,0.039,185.286,0,251.46,268.26,298.86,234.06,233.75,232.9801,0.982
000023400951,073/AZ0878,1.75819E+12,LP,2025-09-18,15:30:00,175.386,152919.304,0,0.039,178.848,0,239.7001,232.2001,294.3,235.83,236.2301,235.01,0.984
000023400951,073/AZ0878,1.75819E+12,LP,2025-09-18,15:15:00,194.118,152875.457,0,0.039,196.71,0,282.66,292.62,336,232.97,233.37,232.43,0.99
000023400951,073/AZ0878,1.75819E+12,LP,2025-09-18,15:00:00,183.576,152826.926,0,0.039,186.108,0,292.86,295.68,299.82,234.16,234.36,234.31,0.987
000023400951,073/AZ0878,1.75819E+12,LP,2025-09-18,14:45:00,182.586,152781.078,0,0.039,185.31,0,247.8,223.9201,279.8401,236.08,236.36,234.93,0.995
000023400951,073/AZ0878,1.75819E+12,LP,2025-09-18,14:30:00,185.31,152735.385,0,0.039,188.406,0,239.58,250.62,286.02,235.68,236.13,234.91,0.991
000023400951,073/AZ0878,1.75819E+12,LP,2025-09-18,14:15:00,184.41,152689.056,0,0.039,187.008,0,267.66,263.04,277.08,236.11,236.53,236.1,0.992
000023400951,073/AZ0878,1.75818E+12,LP,2025-09-18,14:00:00,202.9741,152642.952,0,0.039,205.9801,0,274.08,262.8,287.94,236.25,237.35,236.31,0.99
000023400951,073/AZ0878,1.75818E+12,LP,2025-09-18,13:45:00,193.9621,152592.208,0,0.039,197.136,0,255.96,271.2,324.48,235.9201,236.2001,235.34,0.996
000023400951,073/AZ0878,1.75818E+12,LP,2025-09-18,13:30:00,202.854,152543.717,0,0.039,206.37,0,286.8,298.2,323.52,235.27,235.4201,234.27,0.986
000023400951,073/AZ0878,1.75818E+12,LP,2025-09-18,13:15:00,220.584,152493.002,0,0.039,225.072,0,296.76,297.7801,360.54,234.38,234.2001,233.22,0.984
000023400951,073/AZ0878,1.75818E+12,LP,2025-09-18,13:00:00,205.008,152437.855,0,0.039,208.692,0,321.54,346.26,404.4001,236.07,235.46,234.41,0.987
000023400951,073/AZ0878,1.75818E+12,LP,2025-09-18,12:45:00,202.626,152386.603,0,0.039,206.082,0,277.68,286.68,385.56,234.76,234.7001,233.09,0.983
000023400951,073/AZ0878,1.75818E+12,LP,2025-09-18,12:30:00,190.686,152335.945,0,0.039,193.8,0,276.42,273.18,314.7,234.26,234.68,233.58,0.986
000023400951,073/AZ0878,1.75818E+12,LP,2025-09-18,12:15:00,195.768,152288.2731,0,0.039,199.2001,0,256.68,279.96,266.94,233.9,233.66,233.35,0.992
000023400951,073/AZ0878,1.75818E+12,LP,2025-09-18,12:00:00,191.982,152239.3301,0,0.039,195.4261,0,279.12,265.5,303.72,232.9201,233.6701,232.88,0.995
000023400951,073/AZ0878,1.75818E+12,LP,2025-09-18,11:45:00,202.452,152191.333,0,0.039,206.004,0,256.2,235.74,302.04,232.93,233.51,232.8901,0.995
000023400951,073/AZ0878,1.75818E+12,LP,2025-09-18,11:30:00,195.138,152140.72,0,0.039,198.504,0,286.56,247.1401,323.22,232.52,233.04,232.4801,0.991
000023400951,073/AZ0878,1.75817E+12,LP,2025-09-18,11:15:00,185.514,152091.935,0,0.039,188.766,0,310.02,295.2,347.46,230.29,231.03,229.56,0.986
000023400951,073/AZ0878,1.75817E+12,LP,2025-09-18,11:00:00,196.632,152045.555,0,0.039,200.202,0,276.18,257.64,310.8,232.24,232.87,231.6,0.987
000023400951,073/AZ0878,1.75817E+12,LP,2025-09-18,10:45:00,198.186,151996.397,0,0.039,201.72,0,331.74,297.54,351.7801,230.83,231.43,230.51,0.99
000023400951,073/AZ0878,1.75817E+12,LP,2025-09-18,10:30:00,193.086,151946.896,0,0.039,196.53,0,259.26,229.9801,268.38,233.68,234.6,233.38,0.995
000023400951,073/AZ0878,1.75817E+12,LP,2025-09-18,10:15:00,195.552,151898.577,0,0.039,199.1881,0,283.14,259.92,331.86,234.05,234.3,232.9501,0.991
