SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V)
000017400798,0703235203,1.75621E+12,LP,2025-08-26,17:45:00,150.04,4039779,0,6877,170.24,0,258,250,229,236,236,236
000017400798,0703235203,1.75621E+12,LP,2025-08-26,17:30:00,163.14,4039741,0,6877,177.04,0,260,250,231,235,235,236
000017400798,0703235203,1.75621E+12,LP,2025-08-26,17:15:00,164.8,4039701,0,6877,188,0,268,251,234,234,235,235
000017400798,0703235203,1.75621E+12,LP,2025-08-26,17:00:00,155,4039659,0,6877,177.44,0,278,265,249,237,238,238
000017400798,0703235203,1.75621E+12,LP,2025-08-26,16:45:00,145.14,4039621,0,6877,161.34,0,234,215,200,235,236,236
000017400798,0703235203,1.75621E+12,LP,2025-08-26,16:30:00,106.74,4039584,0,6877,137.5,0,225,221,207,234,235,235
000017400798,0703235203,1.75621E+12,LP,2025-08-26,16:15:00,130.4,4039558,0,6877,159.7,0,167,161,158,236,236,236
000017400798,0703235203,1.7562E+12,LP,2025-08-26,16:00:00,129.5,4039525,0,6877,153.8,0,268,255,248,236,237,237
000017400798,0703235203,1.7562E+12,LP,2025-08-26,15:45:00,74.7,4039493,0.24,6877,117.64,3.54,220,189,179,235,236,236
000017400798,0703235203,1.7562E+12,LP,2025-08-26,15:30:00,96.94,4039474,0.3,6877,128,1.8,175,146,143,235,235,235
000017400798,0703235203,1.7562E+12,LP,2025-08-26,15:15:00,104,4039450,0,6877,136.3,0,196,187,181,235,236,236
000017400798,0703235203,1.7562E+12,LP,2025-08-26,15:00:00,103.74,4039424,0,6877,137.04,0,186,183,169,235,236,235
000017400798,0703235203,1.7562E+12,LP,2025-08-26,14:45:00,105.44,4039398,0,6877,145.6,0,259,243,232,236,236,236
000017400798,0703235203,1.7562E+12,LP,2025-08-26,14:30:00,98.34,4039371,0.14,6877,137.6,0.9,191,181,172,236,237,237
000017400798,0703235203,1.7562E+12,LP,2025-08-26,14:15:00,45.94,4039347,26.3,6877,78,65.94,199,183,167,235,236,236
000017400798,0703235203,1.7562E+12,LP,2025-08-26,14:00:00,84.64,4039335,2.84,6870,132.94,7.34,236,232,249,237,237,237
000017400798,0703235203,1.7562E+12,LP,2025-08-26,13:45:00,42.1,4039314,21.24,6870,79.5,61.14,182,178,172,236,236,236
000017400798,0703235203,1.7562E+12,LP,2025-08-26,13:30:00,48.4,4039304,9.44,6864,85.8,27.1,228,224,237,237,238,237
000017400798,0703235203,1.75619E+12,LP,2025-08-26,13:15:00,56.1,4039292,6.1,6862,112,32.24,163,144,146,235,236,235
000017400798,0703235203,1.75619E+12,LP,2025-08-26,13:00:00,26.1,4039278,44.44,6861,38.84,89.5,181,174,181,237,237,237
000017400798,0703235203,1.75619E+12,LP,2025-08-26,12:45:00,51.64,4039271,19.74,6849,80.24,51.74,174,155,147,234,235,235
000017400798,0703235203,1.75619E+12,LP,2025-08-26,12:30:00,52.4,4039258,8.8,6844,106.5,29.3,191,186,193,236,237,237
000017400798,0703235203,1.75619E+12,LP,2025-08-26,12:15:00,26.44,4039245,34.9,6842,38.8,99.5,205,202,188,236,236,236
000017400798,0703235203,1.75619E+12,LP,2025-08-26,12:00:00,31,4039238,28.2,6834,57.1,74.1,170,161,171,236,236,236
000017400798,0703235203,1.75619E+12,LP,2025-08-26,11:45:00,39.7,4039231,29.94,6826,56.84,77.94,184,171,163,235,236,236
000017400798,0703235203,1.75619E+12,LP,2025-08-26,11:30:00,15.64,4039221,40.5,6819,28.84,106.2,200,199,215,236,236,236
000017400798,0703235203,1.75619E+12,LP,2025-08-26,11:15:00,34.2,4039217,25.1,6809,57.4,73.7,186,180,193,236,236,236
000017400798,0703235203,1.75619E+12,LP,2025-08-26,11:00:00,133.8,4039208,0,6803,153.2,0,216,203,190,235,235,236
000017400798,0703235203,1.75619E+12,LP,2025-08-26,10:45:00,131.14,4039175,0,6803,146.44,0,216,211,206,234,234,235
000017400798,0703235203,1.75618E+12,LP,2025-08-26,10:30:00,111.84,4039142,0,6803,135.24,0,218,217,197,234,234,234
000017400798,0703235203,1.75618E+12,LP,2025-08-26,10:15:00,99.64,4039114,0,6803,154.7,0,198,193,179,234,235,235
000017400798,0703235203,1.75618E+12,LP,2025-08-26,10:00:00,75.54,4039089,2.74,6803,122,21.14,213,194,191,236,236,236
000017400798,0703235203,1.75618E+12,LP,2025-08-26,09:45:00,141,4039070,0.1,6802,163.84,0.8,224,204,198,235,236,236
000017400798,0703235203,1.75618E+12,LP,2025-08-26,09:30:00,142.2,4039035,0,6802,179.04,0,291,269,278,233,234,233
000017400798,0703235203,1.75618E+12,LP,2025-08-26,09:15:00,16.54,4039000,8.94,6802,53.8,41,178,169,176,237,237,238
000017400798,0703235203,1.75618E+12,LP,2025-08-26,09:00:00,19,4038995,4.9,6800,34.74,16.9,109,93,80,236,236,236
000017400798,0703235203,1.75618E+12,LP,2025-08-26,08:45:00,1.1,4038991,40.7,6798,7.9,55.9,64,55,57,236,236,237
000017400798,0703235203,1.75618E+12,LP,2025-08-26,08:30:00,0,4038990,83.74,6788,0,96.8,172,170,173,236,236,237
000017400798,0703235203,1.75618E+12,LP,2025-08-26,08:15:00,0,4038990,37.24,6767,0,70.34,73,71,71,236,236,237
000017400798,0703235203,1.75618E+12,LP,2025-08-26,08:00:00,0,4038990,35.5,6758,0,63.74,148,146,144,238,238,238
000017400798,0703235203,1.75617E+12,LP,2025-08-26,07:45:00,0,4038990,25.9,6749,0,48.4,66,59,63,236,236,237
000017400798,0703235203,1.75617E+12,LP,2025-08-26,07:30:00,0,4038990,30.54,6743,0,45.7,48,47,48,235,235,236
000017400798,0703235203,1.75617E+12,LP,2025-08-26,07:15:00,0,4038990,23.34,6735,0,54.6,80,77,76,237,237,237
000017400798,0703235203,1.75617E+12,LP,2025-08-26,07:00:00,0.24,4038990,8.04,6729,0.3,34.6,70,66,66,237,237,237
000017400798,0703235203,1.75617E+12,LP,2025-08-26,06:45:00,4.6,4038990,0,6727,4.64,0,8,7,4,236,236,237
000017400798,0703235203,1.75617E+12,LP,2025-08-26,06:30:00,4.74,4038989,0,6727,4.74,0,9,7,8,241,241,241
000017400798,0703235203,1.75617E+12,LP,2025-08-26,06:15:00,5.34,4038988,0,6727,5.34,0,15,7,9,239,239,240
000017400798,0703235203,1.75617E+12,LP,2025-08-26,06:00:00,4.74,4038987,0,6727,4.74,0,8,7,4,238,238,239
000017400798,0703235203,1.75617E+12,LP,2025-08-26,05:45:00,4.64,4038985,0,6727,4.74,0,9,7,4,238,238,239
000017400798,0703235203,1.75617E+12,LP,2025-08-26,05:30:00,4.6,4038984,0,6727,4.54,0,8,7,9,239,238,239
000017400798,0703235203,1.75617E+12,LP,2025-08-26,05:15:00,5.14,4038983,0,6727,5.2,0,8,7,3,237,237,238
000017400798,0703235203,1.75616E+12,LP,2025-08-26,05:00:00,6.1,4038982,0,6727,6.14,0,9,6,4,237,238,238
000017400798,0703235203,1.75616E+12,LP,2025-08-26,04:45:00,6.5,4038980,0,6727,6.54,0,15,7,10,235,235,236
000017400798,0703235203,1.75616E+12,LP,2025-08-26,04:30:00,6.24,4038979,0,6727,6.3,0,15,7,4,235,236,236
000017400798,0703235203,1.75616E+12,LP,2025-08-26,04:15:00,6.2,4038977,0,6727,6.24,0,15,7,10,236,236,237
000017400798,0703235203,1.75616E+12,LP,2025-08-26,04:00:00,6.4,4038976,0,6727,6.44,0,14,6,4,236,237,237
000017400798,0703235203,1.75616E+12,LP,2025-08-26,03:45:00,6.5,4038974,0,6727,6.6,0,17,7,4,236,236,237
000017400798,0703235203,1.75616E+12,LP,2025-08-26,03:30:00,7.34,4038972,0,6727,7.34,0,22,6,4,236,237,238
000017400798,0703235203,1.75616E+12,LP,2025-08-26,03:15:00,9.54,4038970,0,6727,10,0,17,7,5,236,237,237
000017400798,0703235203,1.75616E+12,LP,2025-08-26,03:00:00,6.44,4038968,0,6727,6.44,0,15,7,9,236,236,236
000017400798,0703235203,1.75616E+12,LP,2025-08-26,02:45:00,6.5,4038966,0,6727,6.54,0,16,7,10,239,240,240
000017400798,0703235203,1.75616E+12,LP,2025-08-26,02:30:00,7.1,4038965,0,6727,7.1,0,17,7,10,237,237,237
000017400798,0703235203,1.75615E+12,LP,2025-08-26,02:15:00,6.74,4038963,0,6727,6.8,0,17,7,5,238,238,238
000017400798,0703235203,1.75615E+12,LP,2025-08-26,02:00:00,6.54,4038961,0,6727,6.54,0,16,7,10,237,237,237
000017400798,0703235203,1.75615E+12,LP,2025-08-26,01:45:00,6.8,4038960,0,6727,6.84,0,17,7,5,236,237,237
000017400798,0703235203,1.75615E+12,LP,2025-08-26,01:30:00,6.64,4038958,0,6727,6.7,0,17,7,5,236,236,236
000017400798,0703235203,1.75615E+12,LP,2025-08-26,01:15:00,7.3,4038956,0,6727,7.34,0,20,15,5,236,236,237
000017400798,0703235203,1.75615E+12,LP,2025-08-26,01:00:00,6.54,4038955,0,6727,6.6,0,15,7,7,238,239,239
000017400798,0703235203,1.75615E+12,LP,2025-08-26,00:45:00,6.74,4038953,0,6727,6.74,0,15,7,10,241,242,242
000017400798,0703235203,1.75615E+12,LP,2025-08-26,00:30:00,7.1,4038951,0,6727,7.14,0,16,7,4,240,240,241
000017400798,0703235203,1.75615E+12,LP,2025-08-26,00:15:00,8.84,4038949,0,6727,9.2,0,17,7,10,241,240,241
000017400798,0703235203,1.75615E+12,LP,2025-08-26,00:00:00,7.64,4038947,0,6727,7.74,0,25,12,10,240,240,241
000017400798,0703235203,1.75615E+12,LP,2025-08-25,23:45:00,7.04,4038945,0,6727,7.14,0,16,7,10,239,238,239
000017400798,0703235203,1.75614E+12,LP,2025-08-25,23:30:00,8.34,4038944,0,6727,8.34,0,17,7,5,241,240,241
000017400798,0703235203,1.75614E+12,LP,2025-08-25,23:15:00,6.84,4038942,0,6727,6.84,0,18,7,10,241,241,241
000017400798,0703235203,1.75614E+12,LP,2025-08-25,23:00:00,7.24,4038940,0,6727,7.3,0,17,7,5,240,241,241
000017400798,0703235203,1.75614E+12,LP,2025-08-25,22:45:00,6.94,4038938,0,6727,6.94,0,16,7,5,240,240,240
000017400798,0703235203,1.75614E+12,LP,2025-08-25,22:30:00,7.04,4038936,0,6727,7.04,0,19,7,11,240,240,241
000017400798,0703235203,1.75614E+12,LP,2025-08-25,22:15:00,7.24,4038934,0,6727,7.3,0,16,7,5,240,240,241
000017400798,0703235203,1.75614E+12,LP,2025-08-25,22:00:00,7.44,4038933,0,6727,7.5,0,17,9,11,239,239,240
000017400798,0703235203,1.75614E+12,LP,2025-08-25,21:45:00,10.7,4038931,0,6727,11.2,0,18,9,5,238,238,239
000017400798,0703235203,1.75614E+12,LP,2025-08-25,21:30:00,7.34,4038928,0,6727,7.4,0,17,9,11,237,237,238
000017400798,0703235203,1.75614E+12,LP,2025-08-25,21:15:00,8.14,4038926,0,6727,8.2,0,17,10,6,236,236,237
000017400798,0703235203,1.75614E+12,LP,2025-08-25,21:00:00,8.8,4038924,0,6727,8.8,0,19,10,5,235,235,236
000017400798,0703235203,1.75613E+12,LP,2025-08-25,20:45:00,22.54,4038922,0,6727,22.7,0,20,13,12,235,235,236
000017400798,0703235203,1.75613E+12,LP,2025-08-25,20:30:00,57.04,4038916,0,6727,57.5,0,72,75,46,238,238,239
000017400798,0703235203,1.75613E+12,LP,2025-08-25,20:15:00,73.94,4038902,0,6727,74.24,0,123,100,90,237,237,238
000017400798,0703235203,1.75613E+12,LP,2025-08-25,20:00:00,74.4,4038884,0,6727,74.74,0,128,103,86,236,236,236
000017400798,0703235203,1.75613E+12,LP,2025-08-25,19:45:00,78.34,4038865,0,6727,78.74,0,132,110,92,239,238,239
000017400798,0703235203,1.75613E+12,LP,2025-08-25,19:30:00,79.84,4038845,0,6727,80.2,0,141,125,105,238,238,238
000017400798,0703235203,1.75613E+12,LP,2025-08-25,19:15:00,80.14,4038826,0,6727,80.44,0,124,101,82,239,239,240
000017400798,0703235203,1.75613E+12,LP,2025-08-25,19:00:00,85.94,4038805,0,6727,100.84,0,146,123,100,239,240,240
000017400798,0703235203,1.75613E+12,LP,2025-08-25,18:45:00,113.04,4038784,0,6727,123.24,0,160,137,125,238,238,239
000017400798,0703235203,1.75613E+12,LP,2025-08-25,18:30:00,173.7,4038756,0,6727,179.6,0,257,238,220,233,233,234
000017400798,0703235203,1.75613E+12,LP,2025-08-25,18:15:00,173.5,4038712,0,6727,198.2,0,266,249,231,233,233,234
000017400798,0703235203,1.75613E+12,LP,2025-08-25,18:00:00,167.8,4038669,0,6727,192.4,0,316,291,283,237,237,238
000017400798,0703235203,1.75612E+12,LP,2025-08-25,17:45:00,158.8,4038627,0,6727,186.7,0,254,239,222,235,235,236
000017400798,0703235203,1.75612E+12,LP,2025-08-25,17:30:00,154.64,4038587,0,6727,177.7,0,280,248,237,236,237,237
000017400798,0703235203,1.75612E+12,LP,2025-08-25,17:15:00,151.44,4038549,0,6727,171.3,0,271,256,242,236,237,237
000017400798,0703235203,1.75612E+12,LP,2025-08-25,17:00:00,120.7,4038511,0,6727,139.9,0,294,288,287,234,234,235
000017400798,0703235203,1.75612E+12,LP,2025-08-25,16:45:00,127.8,4038481,0,6727,149.24,0,160,156,144,235,235,236
000017400798,0703235203,1.75612E+12,LP,2025-08-25,16:30:00,87.84,4038449,0,6727,136.74,0,218,212,198,235,235,235
000017400798,0703235203,1.75612E+12,LP,2025-08-25,16:15:00,121.4,4038427,0,6727,159.54,0,249,240,235,236,236,237
000017400798,0703235203,1.75612E+12,LP,2025-08-25,16:00:00,105.4,4038396,0.3,6727,147.54,5.84,324,307,275,235,237,236
000017400798,0703235203,1.75612E+12,LP,2025-08-25,15:45:00,71.5,4038370,2.8,6727,111.5,24.1,188,180,191,237,237,237
000017400798,0703235203,1.75612E+12,LP,2025-08-25,15:30:00,103.2,4038352,1.1,6726,132.04,4.7,234,205,206,234,235,235
000017400798,0703235203,1.75612E+12,LP,2025-08-25,15:15:00,106.1,4038326,0.6,6726,139.14,3,195,182,167,235,236,236
000017400798,0703235203,1.75611E+12,LP,2025-08-25,15:00:00,74.5,4038300,9.34,6726,97.14,22.5,210,197,189,235,236,236
000017400798,0703235203,1.75611E+12,LP,2025-08-25,14:45:00,61.24,4038281,9.94,6724,93.2,30.14,163,151,146,234,235,235
000017400798,0703235203,1.75611E+12,LP,2025-08-25,14:30:00,45,4038266,28,6721,70.54,67.44,255,242,229,235,236,236
000017400798,0703235203,1.75611E+12,LP,2025-08-25,14:15:00,64.9,4038255,16.54,6714,107.1,45,198,174,175,236,237,237
000017400798,0703235203,1.75611E+12,LP,2025-08-25,14:00:00,78.64,4038238,4.5,6710,132.3,20.3,220,198,198,237,238,238
000017400798,0703235203,1.75611E+12,LP,2025-08-25,13:45:00,65.64,4038219,3.94,6709,136.2,19.7,325,293,279,236,238,238
000017400798,0703235203,1.75611E+12,LP,2025-08-25,13:30:00,48.1,4038202,20.6,6708,95.4,63.44,235,210,208,238,239,239
000017400798,0703235203,1.75611E+12,LP,2025-08-25,13:15:00,34.6,4038190,21.74,6703,80.2,65.9,254,256,270,238,238,238
000017400798,0703235203,1.75611E+12,LP,2025-08-25,13:00:00,38.74,4038182,25.24,6697,68,70.3,216,226,240,236,237,237
000017400798,0703235203,1.75611E+12,LP,2025-08-25,12:45:00,28.04,4038172,39.04,6691,44.3,92.64,216,219,232,236,237,237
000017400798,0703235203,1.75611E+12,LP,2025-08-25,12:30:00,25.34,4038165,40,6681,40.2,88.34,177,157,158,235,236,236
000017400798,0703235203,1.7561E+12,LP,2025-08-25,12:15:00,13.44,4038159,51.3,6671,17.4,111.24,174,172,182,235,235,235
000017400798,0703235203,1.7561E+12,LP,2025-08-25,12:00:00,30.1,4038155,38.2,6658,52.5,78.84,188,176,170,234,235,235
000017400798,0703235203,1.7561E+12,LP,2025-08-25,11:45:00,35.2,4038148,30.14,6649,61.64,68.84,151,145,148,235,236,236
000017400798,0703235203,1.7561E+12,LP,2025-08-25,11:30:00,21.94,4038139,32.54,6641,43.54,93.14,158,149,155,236,236,236
000017400798,0703235203,1.7561E+12,LP,2025-08-25,11:15:00,33.54,4038133,24.14,6633,55.54,76.84,188,185,195,236,236,237
000017400798,0703235203,1.7561E+12,LP,2025-08-25,11:00:00,8.64,4038125,27.34,6627,28.44,98.14,168,163,174,236,236,236
000017400798,0703235203,1.7561E+12,LP,2025-08-25,10:45:00,6.94,4038123,26.34,6620,26.04,108.5,188,182,189,236,237,237
000017400798,0703235203,1.7561E+12,LP,2025-08-25,10:30:00,7.6,4038121,18.9,6614,35.64,114.2,199,193,201,237,238,238
000017400798,0703235203,1.7561E+12,LP,2025-08-25,10:15:00,28.84,4038119,13.24,6609,65,83.6,221,216,226,238,238,238
000017400798,0703235203,1.7561E+12,LP,2025-08-25,10:00:00,13.84,4038112,14.74,6606,33.64,65.24,186,181,191,236,237,237
000017400798,0703235203,1.7561E+12,LP,2025-08-25,09:45:00,48.9,4038109,3.34,6602,108.24,37.44,150,141,148,234,235,234
000017400798,0703235203,1.75609E+12,LP,2025-08-25,09:30:00,79.2,4038096,0.54,6601,160.04,11.04,253,223,218,237,238,238
000017400798,0703235203,1.75609E+12,LP,2025-08-25,09:15:00,80.8,4038077,2.34,6601,141.6,11,285,261,253,237,238,238
000017400798,0703235203,1.75609E+12,LP,2025-08-25,09:00:00,4.54,4038056,41.4,6600,18.04,104.9,207,204,218,237,238,238
000017400798,0703235203,1.75609E+12,LP,2025-08-25,08:45:00,1.24,4038055,60.5,6590,3.4,82.64,143,130,126,238,239,239
000017400798,0703235203,1.75609E+12,LP,2025-08-25,08:30:00,0,4038055,53.6,6575,0,88.14,89,84,89,237,237,238
000017400798,0703235203,1.75609E+12,LP,2025-08-25,08:15:00,0,4038055,51.6,6562,0,72.4,152,151,148,236,236,237
000017400798,0703235203,1.75609E+12,LP,2025-08-25,08:00:00,0,4038055,21.1,6549,0,58.3,66,63,64,236,236,236
000017400798,0703235203,1.75609E+12,LP,2025-08-25,07:45:00,0,4038055,21.34,6543,0,59.3,94,90,90,237,237,238
000017400798,0703235203,1.75609E+12,LP,2025-08-25,07:30:00,0,4038055,18.74,6538,0,63.54,84,82,82,237,237,237
000017400798,0703235203,1.75609E+12,LP,2025-08-25,07:15:00,0,4038055,9.14,6533,0,67.6,95,91,90,237,237,238
000017400798,0703235203,1.75609E+12,LP,2025-08-25,07:00:00,0,4038055,6.54,6531,0,61.64,98,92,92,238,238,239
000017400798,0703235203,1.75608E+12,LP,2025-08-25,06:45:00,1.24,4038055,0.1,6529,58.44,1.14,84,79,79,237,237,238
000017400798,0703235203,1.75608E+12,LP,2025-08-25,06:30:00,2.1,4038055,0,6529,39.34,0,69,65,66,238,238,238
000017400798,0703235203,1.75608E+12,LP,2025-08-25,06:15:00,7.9,4038054,0,6529,17.2,0,37,32,29,237,237,238
000017400798,0703235203,1.75608E+12,LP,2025-08-25,06:00:00,5.54,4038052,0,6529,5.6,0,11,8,10,237,237,238
000017400798,0703235203,1.75608E+12,LP,2025-08-25,05:45:00,5.74,4038051,0,6529,5.74,0,11,8,10,239,239,240
000017400798,0703235203,1.75608E+12,LP,2025-08-25,05:30:00,5.5,4038049,0,6529,5.54,0,11,21,10,237,237,237
000017400798,0703235203,1.75608E+12,LP,2025-08-25,05:15:00,7.24,4038048,0,6529,7.24,0,9,8,4,239,238,239
000017400798,0703235203,1.75608E+12,LP,2025-08-25,05:00:00,7.54,4038046,0,6529,7.6,0,26,16,13,239,239,240
000017400798,0703235203,1.75608E+12,LP,2025-08-25,04:45:00,7.44,4038044,0,6529,7.5,0,23,8,11,239,239,239
000017400798,0703235203,1.75608E+12,LP,2025-08-25,04:30:00,7.4,4038042,0,6529,7.4,0,16,8,11,238,238,238
000017400798,0703235203,1.75608E+12,LP,2025-08-25,04:15:00,7.64,4038040,0,6529,7.7,0,17,8,5,238,238,238
000017400798,0703235203,1.75607E+12,LP,2025-08-25,04:00:00,8.24,4038039,0,6529,8.3,0,17,8,6,238,238,239
000017400798,0703235203,1.75607E+12,LP,2025-08-25,03:45:00,6.7,4038036,0,6529,6.7,0,17,7,4,238,239,239
000017400798,0703235203,1.75607E+12,LP,2025-08-25,03:30:00,6.94,4038035,0,6529,7,0,18,7,4,238,239,239
000017400798,0703235203,1.75607E+12,LP,2025-08-25,03:15:00,7.9,4038033,0,6529,8.04,0,17,7,4,238,238,238
000017400798,0703235203,1.75607E+12,LP,2025-08-25,03:00:00,8.34,4038031,0,6529,8.54,0,21,12,10,237,237,238
000017400798,0703235203,1.75607E+12,LP,2025-08-25,02:45:00,6.84,4038029,0,6529,6.9,0,17,7,4,236,237,237
000017400798,0703235203,1.75607E+12,LP,2025-08-25,02:30:00,7.54,4038027,0,6529,7.54,0,18,8,5,237,237,237
000017400798,0703235203,1.75607E+12,LP,2025-08-25,02:15:00,6.94,4038025,0,6529,6.94,0,16,13,4,236,237,237
000017400798,0703235203,1.75607E+12,LP,2025-08-25,02:00:00,7,4038024,0,6529,7.1,0,17,7,4,237,237,238
000017400798,0703235203,1.75607E+12,LP,2025-08-25,01:45:00,6.9,4038022,0,6529,6.9,0,17,7,4,240,240,241
000017400798,0703235203,1.75607E+12,LP,2025-08-25,01:30:00,6.84,4038020,0,6529,6.9,0,15,7,10,240,240,240
000017400798,0703235203,1.75606E+12,LP,2025-08-25,01:15:00,7.4,4038018,0,6529,7.4,0,17,7,10,239,239,239
000017400798,0703235203,1.75606E+12,LP,2025-08-25,01:00:00,7.3,4038017,0,6529,7.34,0,17,7,10,237,238,239
000017400798,0703235203,1.75606E+12,LP,2025-08-25,00:45:00,6.8,4038015,0,6529,6.8,0,16,7,10,240,240,240
000017400798,0703235203,1.75606E+12,LP,2025-08-25,00:30:00,9.5,4038013,0,6529,9.84,0,17,7,9,239,240,240
000017400798,0703235203,1.75606E+12,LP,2025-08-25,00:15:00,7.14,4038011,0,6529,7.2,0,25,12,10,238,238,238
000017400798,0703235203,1.75606E+12,LP,2025-08-25,00:00:00,7.74,4038009,0,6529,7.74,0,17,7,6,237,237,237
000017400798,0703235203,1.75606E+12,LP,2025-08-24,23:45:00,7,4038007,0,6529,7.04,0,19,7,6,239,239,239
000017400798,0703235203,1.75606E+12,LP,2025-08-24,23:30:00,7.9,4038005,0,6529,7.94,0,15,7,6,238,238,239
000017400798,0703235203,1.75606E+12,LP,2025-08-24,23:15:00,7.54,4038003,0,6529,7.7,0,16,7,6,237,237,238
000017400798,0703235203,1.75606E+12,LP,2025-08-24,23:00:00,7.44,4038001,0,6529,7.5,0,17,7,6,236,236,237
000017400798,0703235203,1.75606E+12,LP,2025-08-24,22:45:00,7.74,4038000,0,6529,7.84,0,15,7,6,236,236,237
000017400798,0703235203,1.75605E+12,LP,2025-08-24,22:30:00,8.9,4037998,0,6529,9.44,0,21,11,10,237,237,238
000017400798,0703235203,1.75605E+12,LP,2025-08-24,22:15:00,6.44,4037995,0,6529,6.6,0,14,7,6,237,237,238
000017400798,0703235203,1.75605E+12,LP,2025-08-24,22:00:00,7.44,4037994,0,6529,7.5,0,16,7,6,237,237,238
000017400798,0703235203,1.75605E+12,LP,2025-08-24,21:45:00,7.74,4037992,0,6529,7.8,0,16,8,7,236,236,237
000017400798,0703235203,1.75605E+12,LP,2025-08-24,21:30:00,9.14,4037990,0,6529,9.14,0,18,9,13,238,238,239
000017400798,0703235203,1.75605E+12,LP,2025-08-24,21:15:00,20.14,4037988,0,6529,20.34,0,22,12,14,238,237,239
000017400798,0703235203,1.75605E+12,LP,2025-08-24,21:00:00,55.3,4037983,0,6529,55.64,0,75,61,36,237,237,237
000017400798,0703235203,1.75605E+12,LP,2025-08-24,20:45:00,75.44,4037969,0,6529,75.84,0,123,100,88,237,237,237
000017400798,0703235203,1.75605E+12,LP,2025-08-24,20:30:00,81.04,4037950,0,6529,81.3,0,135,119,93,237,238,239
000017400798,0703235203,1.75605E+12,LP,2025-08-24,20:15:00,82.24,4037930,0,6529,82.54,0,143,122,107,237,237,238
000017400798,0703235203,1.75605E+12,LP,2025-08-24,20:00:00,82.24,4037909,0,6529,82.64,0,132,109,96,239,239,240
000017400798,0703235203,1.75604E+12,LP,2025-08-24,19:45:00,83.44,4037889,0,6529,83.74,0,146,115,102,239,239,239
000017400798,0703235203,1.75604E+12,LP,2025-08-24,19:30:00,96.1,4037868,0,6529,96.54,0,139,116,90,238,238,239
000017400798,0703235203,1.75604E+12,LP,2025-08-24,19:15:00,105.4,4037844,0,6529,106.2,0,182,148,133,237,237,238
000017400798,0703235203,1.75604E+12,LP,2025-08-24,19:00:00,104.5,4037817,0,6529,108.9,0,183,149,133,236,237,238
000017400798,0703235203,1.75604E+12,LP,2025-08-24,18:45:00,107,4037791,0,6529,111.14,0,196,158,137,236,237,238
000017400798,0703235203,1.75604E+12,LP,2025-08-24,18:30:00,110.7,4037764,0,6529,116.2,0,210,186,156,236,236,237
000017400798,0703235203,1.75604E+12,LP,2025-08-24,18:15:00,92.5,4037737,0,6529,102.24,0,195,161,138,236,237,237
000017400798,0703235203,1.75604E+12,LP,2025-08-24,18:00:00,81.54,4037714,0,6529,103,0,175,150,134,236,237,237
000017400798,0703235203,1.75604E+12,LP,2025-08-24,17:45:00,84.14,4037693,0,6529,98.34,0,185,160,146,238,239,239
000017400798,0703235203,1.75604E+12,LP,2025-08-24,17:30:00,161.8,4037672,0,6529,181.2,0,150,134,111,234,235,236
000017400798,0703235203,1.75604E+12,LP,2025-08-24,17:15:00,155.94,4037632,0,6529,184.9,0,312,287,276,236,236,237
000017400798,0703235203,1.75604E+12,LP,2025-08-24,17:00:00,144.34,4037593,0,6529,182.3,0,237,215,207,236,237,237
000017400798,0703235203,1.75603E+12,LP,2025-08-24,16:45:00,135.7,4037557,0,6529,177.94,0,331,331,314,236,237,237
000017400798,0703235203,1.75603E+12,LP,2025-08-24,16:30:00,126.7,4037523,0,6529,165.54,0,294,277,259,237,237,238
000017400798,0703235203,1.75603E+12,LP,2025-08-24,16:15:00,71.74,4037491,0,6529,122.5,0,281,264,256,234,235,235
000017400798,0703235203,1.75603E+12,LP,2025-08-24,16:00:00,85.34,4037473,0,6529,151.14,0,249,229,226,236,236,237
000017400798,0703235203,1.75603E+12,LP,2025-08-24,15:45:00,73.9,4037452,0.04,6529,146.24,1.64,218,205,204,237,238,238
000017400798,0703235203,1.75603E+12,LP,2025-08-24,15:30:00,90.8,4037433,0,6529,144.64,0.8,234,218,205,235,236,236
000017400798,0703235203,1.75603E+12,LP,2025-08-24,15:15:00,42.44,4037411,0.4,6529,124.74,8.94,224,213,203,236,236,237
000017400798,0703235203,1.75603E+12,LP,2025-08-24,15:00:00,23.14,4037400,2.04,6529,98.9,32,210,194,198,236,237,237
000017400798,0703235203,1.75603E+12,LP,2025-08-24,14:45:00,29.24,4037394,5.8,6529,89.7,63.1,193,187,193,237,237,237
000017400798,0703235203,1.75603E+12,LP,2025-08-24,14:30:00,8.64,4037387,14.54,6527,55.14,98.64,226,217,226,237,238,238
000017400798,0703235203,1.75603E+12,LP,2025-08-24,14:15:00,75.54,4037385,0.74,6524,136.94,8.4,225,218,228,237,238,238
000017400798,0703235203,1.75602E+12,LP,2025-08-24,14:00:00,72.44,4037366,1.64,6524,136.04,11.8,202,185,180,238,239,240
