SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),IMPORT_KVARH (kvarh),EXPORT_KVARH (kvarh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V),POWER_FACTOR,INST._IMPORT_KW (kW),INST._EXPORT_KW (kW),INST._IMPORT_KVA (kVA),INST._EXPORT_KVA (kVA)
000020306791,0706323805,1.74978E+12,LP,2025-06-13,06:30:00,1.5699,14068.762,0,6550.72,3163.976,616.343,1.8801,0,6.613,-0.582,0.9391,230.5,239.9,228.9,0.835,,,,
000020306791,0706323805,1.74978E+12,LP,2025-06-13,06:15:00,1.6759,14068.305,0,6550.72,3163.935,616.343,1.915,0,7.219,-0.435,0.6961,228.5,241.8,229.7001,0.875,,,,
000020306791,0706323805,1.74977E+12,LP,2025-06-13,06:00:00,2.2139,14067.741,0,6550.72,3163.882,616.343,2.2729,0,8.801,0.084,1.287,222.2001,243.3,229.7001,0.974,,,,
000020306791,0706323805,1.74977E+12,LP,2025-06-13,05:45:00,1.5405,14067.129,0,6550.72,3163.859,616.343,1.5997,0,6.127,0.085,1.0051,219.5,245.3,232.5,0.963,,,,
000020306791,0706323805,1.74977E+12,LP,2025-06-13,05:30:00,1.6459,14066.733,0,6550.72,3163.802,616.343,1.7323,0,6.7011,0.084,1.027,218.9,248,236.7001,0.9501,,,,
000020306791,0706323805,1.74977E+12,LP,2025-06-13,05:15:00,1.5079,14066.324,0,6550.72,3163.742,616.343,1.5679,0,6.072,0.084,1.071,213.4,245.5,234.3,0.961,,,,
000020306791,0706323805,1.74977E+12,LP,2025-06-13,05:00:00,1.5324,14065.9431,0,6550.72,3163.714,616.343,1.598,0,6.064,0.083,1.1461,217,242.3,227.8,0.9581,,,,
000020306791,0706323805,1.74977E+12,LP,2025-06-13,04:45:00,1.6247,14065.542,0,6550.72,3163.6621,616.343,1.7103,0,6.69,0.082,0.968,219.3,238.4,230.5,0.9501,,,,
000020306791,0706323805,1.74977E+12,LP,2025-06-13,04:30:00,1.597,14065.136,0,6550.72,3163.59,616.343,1.639,0,6.0361,0.083,1.252,220.2001,241.4,231,0.974,,,,
000020306791,0706323805,1.74977E+12,LP,2025-06-13,04:15:00,1.6113,14064.734,0,6550.72,3163.543,616.343,1.6638,0,6.029,0.083,1.252,224.6001,239.3,231.1001,0.968,,,,
000020306791,0706323805,1.74977E+12,LP,2025-06-13,04:00:00,1.6207,14064.333,0,6550.72,3163.474,616.343,1.7014,0,6.719,0.084,0.838,221.3,241.5,230.7001,0.9521,,,,
000020306791,0706323805,1.74977E+12,LP,2025-06-13,03:45:00,1.4995,14063.931,0,6550.72,3163.399,616.343,1.5499,0,6.083,0.084,0.8321,219.2001,242.9,234.6001,0.967,,,,
000020306791,0706323805,1.74977E+12,LP,2025-06-13,03:30:00,0.7625,14063.602,0,6550.72,3163.367,616.343,0.8002,0,2.633,0.084,0.833,222.9,241.8,231.1001,0.9521,,,,
000020306791,0706323805,1.74976E+12,LP,2025-06-13,03:15:00,0.8937,14063.391,0,6550.72,3163.329,616.343,0.9675,0,3.335,0.084,0.8271,226.1001,240.2001,233.4,0.923,,,,
000020306791,0706323805,1.74976E+12,LP,2025-06-13,03:00:00,0.7937,14063.1751,0,6550.72,3163.286,616.343,0.8336,0,2.644,0.084,0.917,225.6001,244.3,235.6001,0.9511,,,,
000020306791,0706323805,1.74976E+12,LP,2025-06-13,02:45:00,0.7657,14062.982,0,6550.72,3163.271,616.343,0.803,0,2.632,0.084,0.8271,223.4,244.6001,234.5,0.9531,,,,
000020306791,0706323805,1.74976E+12,LP,2025-06-13,02:30:00,0.8884,14062.767,0,6550.72,3163.228,616.343,0.9561,0,3.317,0.084,0.834,222.8,243,234.9,0.929,,,,
000020306791,0706323805,1.74976E+12,LP,2025-06-13,02:15:00,0.3665,14062.547,0,6550.72,3163.194,616.343,0.4048,0,0.842,0.084,0.8271,227,242,232.9,0.905,,,,
000020306791,0706323805,1.74976E+12,LP,2025-06-13,02:00:00,0.2987,14062.447,0,6550.72,3163.193,616.333,0.3274,0,0.499,0.084,0.833,223.9,242.4,233.8,0.912,,,,
000020306791,0706323805,1.74976E+12,LP,2025-06-13,01:45:00,0.4163,14062.3451,0,6550.72,3163.172,616.333,0.4776,0,1.198,0.084,0.8291,221,241.1001,231.9,0.871,,,,
000020306791,0706323805,1.74976E+12,LP,2025-06-13,01:30:00,0.2937,14062.25,0,6550.72,3163.159,616.3291,0.3218,0,0.496,0.083,0.8321,221.2001,242.7001,230.2001,0.912,,,,
000020306791,0706323805,1.74976E+12,LP,2025-06-13,01:15:00,0.2962,14062.177,0,6550.72,3163.159,616.317,0.3257,0,0.492,0.083,0.853,218.3,240.6001,231.7001,0.909,,,,
000020306791,0706323805,1.74976E+12,LP,2025-06-13,01:00:00,4.8632,14061.754,0,6550.72,3163.056,616.314,5.4463,0,6.7171,0.085,17.547,222.8,248.4,223.8,0.892,,,,
000020306791,0706323805,1.74976E+12,LP,2025-06-13,00:45:00,1.1087,14061.388,0,6550.72,3163.002,616.314,1.1524,0,3.946,0.084,1.1521,219.3,245.5,232,0.96,,,,
000020306791,0706323805,1.74975E+12,LP,2025-06-13,00:30:00,1.1443,14061.092,0,6550.72,3162.992,616.313,1.1937,0,3.924,0.084,1.3981,216.8,244.7001,230.3,0.9581,,,,
000020306791,0706323805,1.74975E+12,LP,2025-06-13,00:15:00,1.2876,14060.78,0,6550.72,3162.966,616.313,1.3641,0,4.6001,0.085,1.405,221.2001,242.1001,231.6001,0.9431,,,,
000020306791,0706323805,1.74975E+12,LP,2025-06-13,00:00:00,1.1817,14060.455,0,6550.72,3162.942,616.312,1.2474,0,3.9611,0.084,1.566,220.3,242.4,226,0.9471,,,,
000020306791,0706323805,1.74975E+12,LP,2025-06-12,23:45:00,1.7177,14060.114,0,6550.72,3162.929,616.3101,1.8079,0,6.227,0.084,1.674,225.2001,247.2001,229.3,0.9501,,,,
000020306791,0706323805,1.74975E+12,LP,2025-06-12,23:30:00,1.2748,14059.7731,0,6550.72,3162.893,616.3101,1.3769,0,4.626,0.084,1.407,224.2001,242.8,226.4,0.925,,,,
000020306791,0706323805,1.74966E+12,LP,2025-06-11,21:00:00,1.1889,14041.8631,0,6540.258,3158.915,615.73,1.2315,0,3.8891,0.248,1.296,225.7001,242.4,225.8,0.965,,,,
000020306791,0706323805,1.74975E+12,LP,2025-06-12,23:15:00,1.2288,14059.45,0,6550.72,3162.8631,616.3101,1.3107,0,3.926,0.083,1.797,224.9,243.1001,226.4,0.937,,,,
000020306791,0706323805,1.74975E+12,LP,2025-06-12,23:00:00,1.2487,14059.137,0,6550.72,3162.862,616.307,1.3255,0,3.991,0.083,1.852,219.4,245.8,231.5,0.9421,,,,
000020306791,0706323805,1.74975E+12,LP,2025-06-12,22:45:00,1.9349,14058.673,0,6550.72,3162.772,616.307,2.0203,0,7.122,0.084,1.944,217.5,246.6001,231.3,0.9571,,,,
000020306791,0706323805,1.74975E+12,LP,2025-06-12,22:30:00,1.7749,14058.1041,0,6550.72,3162.6821,616.307,1.8635,0,6.4831,0.083,1.737,223.2001,241.9,227.7001,0.9521,,,,
000020306791,0706323805,1.74975E+12,LP,2025-06-12,22:15:00,0.6165,14057.794,0,6550.72,3162.658,616.289,0.6824,0,1.336,0.083,1.574,230.4,239.1001,225,0.903,,,,
000020306791,0706323805,1.74975E+12,LP,2025-06-12,22:00:00,0.7938,14057.548,0,6550.72,3162.655,616.282,0.868,0,2.062,0.084,1.603,233.2001,243.7001,228.4,0.914,,,,
000020306791,0706323805,1.74974E+12,LP,2025-06-12,21:45:00,0.7275,14057.2731,0,6550.72,3162.655,616.2761,0.7985,0,1.974,0.085,1.41,230,241.2001,229.3,0.911,,,,
000020306791,0706323805,1.74974E+12,LP,2025-06-12,21:30:00,0.8733,14057.078,0,6550.72,3162.655,616.27,0.9713,0,2.1511,0.085,2.0061,230.2001,241.1001,227,0.898,,,,
000020306791,0706323805,1.74974E+12,LP,2025-06-12,21:15:00,1.3047,14056.848,0,6550.72,3162.655,616.241,1.3732,0,4.291,0.084,1.619,229.3,241.5,227.4,0.9501,,,,
000020306791,0706323805,1.74974E+12,LP,2025-06-12,21:00:00,0.7346,14056.623,0,6550.72,3162.655,616.206,0.8011,0,1.743,0.083,1.641,236,243.7001,224.8,0.917,,,,
000020306791,0706323805,1.74974E+12,LP,2025-06-12,20:45:00,0.6785,14056.446,0,6550.72,3162.655,616.165,0.7479,0,1.739,0.084,1.472,231.5,246.8,220.3,0.907,,,,
000020306791,0706323805,1.74974E+12,LP,2025-06-12,20:30:00,0.5228,14056.235,0,6550.72,3162.654,616.155,0.6029,0,1.036,0.084,1.5131,232.9,242,225.2001,0.867,,,,
000020306791,0706323805,1.74974E+12,LP,2025-06-12,20:15:00,1.0516,14056.092,0,6550.72,3162.654,616.115,1.1112,0,1.041,0.084,3.818,229.8,243,222.9,0.9461,,,,
000020306791,0706323805,1.74974E+12,LP,2025-06-12,20:00:00,0.6213,14055.915,0,6550.72,3162.654,616.0841,0.712,0,1.222,0.084,1.838,226.8,241.5,225.9,0.87,,,,
000020306791,0706323805,1.74974E+12,LP,2025-06-12,19:45:00,2.5068,14055.48,0,6550.72,3162.654,616.052,2.5554,0,1.778,0.249,9.57,226.4,241.4,218.6001,0.98,,,,
000020306791,0706323805,1.74974E+12,LP,2025-06-12,19:30:00,2.1459,14054.842,0,6550.72,3162.654,616.023,2.2011,0,1.7731,0.257,7.707,233.5,244.7001,223.6001,0.974,,,,
000020306791,0706323805,1.74974E+12,LP,2025-06-12,19:15:00,1.9355,14054.299,0,6550.72,3162.647,616.019,2.0001,0,1.339,0.256,7.167,237.7001,243.7001,225.9,0.967,,,,
000020306791,0706323805,1.74974E+12,LP,2025-06-12,19:00:00,0.6335,14053.85,0,6550.72,3162.636,616.019,0.6956,0,1.26,0.2351,1.579,228.7001,234.8,222.6001,0.91,,,,
000020306791,0706323805,1.74973E+12,LP,2025-06-12,18:45:00,0.6435,14053.65,0,6550.72,3162.6151,616.019,0.7086,0,1.419,0.266,1.42,226.7001,237.2001,227.7001,0.908,,,,
000020306791,0706323805,1.74973E+12,LP,2025-06-12,18:30:00,0.6313,14053.5051,0,6550.72,3162.5861,616.019,0.771,0,1.385,0.543,1.433,228.5,239.3,226.3,0.8181,,,,
000020306791,0706323805,1.74973E+12,LP,2025-06-12,18:15:00,1.5893,14053.232,0,6550.72,3162.571,616.019,1.7208,0,1.597,0.4701,5.556,224.4,240,224.8,0.923,,,,
000020306791,0706323805,1.74973E+12,LP,2025-06-12,18:00:00,0.3777,14053.012,0,6550.72,3162.565,616.019,0.714,0,1.547,-0.688,0.8161,227.7001,243.2001,237.8,0.528,,,,
000020306791,0706323805,1.74973E+12,LP,2025-06-12,17:45:00,0.5989,14052.877,0,6550.72,3162.5461,616.019,1.0556,0,2.9171,-0.907,0.754,224.3,245.9,235.6001,0.5671,,,,
000020306791,0706323805,1.74973E+12,LP,2025-06-12,17:30:00,0.0939,14052.8351,0,6550.72,3162.544,616.004,0.6724,0,0.7011,-1.157,0.99,222.2001,243.5,236.5,0.139,,,,
000020306791,0706323805,1.74973E+12,LP,2025-06-12,17:15:00,0.1017,14052.815,0,6550.72,3162.534,615.996,0.9024,0,1.352,-1.579,0.936,227.3,238.2001,233.2001,0.112,,,,
000020306791,0706323805,1.74973E+12,LP,2025-06-12,17:00:00,0,14052.811,-0.0185,6550.7171,3162.514,615.996,0,-0.9621,1.399,-1.946,0.796,223.8,238.4,231.7001,-0.019,,,,
000020306791,0706323805,1.74973E+12,LP,2025-06-12,16:45:00,0,14052.811,-0.7132,6550.646,3162.503,615.992,0,-1.2575,0.784,-4.075,0.466,225.4,237.4,242,-0.567,,,,
000020306791,0706323805,1.74973E+12,LP,2025-06-12,16:30:00,0,14052.811,-0.7691,6550.453,3162.501,615.988,0,-1.3232,1.1381,-4.307,0.189,226.8,236.4,243.4,-0.581,,,,
000020306791,0706323805,1.74973E+12,LP,2025-06-12,16:15:00,0,14052.811,-1.2065,6550.2931,3162.475,615.988,0,-1.9864,1.1381,-6.589,0.662,225.9,237.5,247.6001,-0.607,,,,
000020306791,0706323805,1.74972E+12,LP,2025-06-12,16:00:00,0,14052.811,-1.1875,6550.033,3162.457,615.988,0,-2.1153,1.391,-6.791,0.663,232.1001,239.5,249,-0.561,,,,
000020306791,0706323805,1.74972E+12,LP,2025-06-12,15:45:00,1.0452,14052.633,0,6549.974,3162.167,615.988,4.8107,0,14.374,-5.837,1.051,219.4,239.1001,247.6001,0.217,,,,
000020306791,0706323805,1.74972E+12,LP,2025-06-12,15:30:00,0,14052.6041,-0.3429,6549.751,3162.123,615.977,0,-1.4885,1.325,-3.737,1.2511,230.3,236.9,237.9,-0.23,,,,
000020306791,0706323805,1.74972E+12,LP,2025-06-12,15:15:00,0,14052.6041,-0.9938,6549.4711,3162.1151,615.977,0,-2.1972,1.346,-6.602,1.299,233.8,236.8,245,-0.452,,,,
000020306791,0706323805,1.74972E+12,LP,2025-06-12,15:00:00,0,14052.6041,-2.2523,6549.054,3162.098,615.977,0,-3.4068,1.237,-11.592,1.272,237.1001,240.9,251.7001,-0.661,,,,
000020306791,0706323805,1.74972E+12,LP,2025-06-12,14:45:00,0,14052.6041,-1.9092,6548.6,3162.063,615.976,0,-3.8104,2.965,-11.726,1.113,236.3,240.9,254.4,-0.501,,,,
000020306791,0706323805,1.74972E+12,LP,2025-06-12,14:30:00,0,14052.6041,-2.4454,6547.991,3162.06,615.956,0,-3.5133,1.207,-12.177,1.129,244.8,241.1001,248.2001,-0.696,,,,
000020306791,0706323805,1.74972E+12,LP,2025-06-12,14:15:00,0,14052.6041,-2.1755,6547.426,3162.04,615.956,0,-4.3572,3.685,-13.434,1.035,243.8,237.6001,256.7,-0.499,,,,
000020306791,0706323805,1.74972E+12,LP,2025-06-12,14:00:00,0,14052.6041,-0.6736,6547.033,3162.012,615.956,0,-1.7729,1.114,-5.012,1.348,240.4,235.7001,239.7001,-0.379,,,,
000020306791,0706323805,1.74972E+12,LP,2025-06-12,13:45:00,0,14052.6041,-2.83,6546.491,3162.009,615.944,0,-3.2788,0.36,-12.84,0.5711,248.3,237.2001,250.6001,-0.863,,,,
000020306791,0706323805,1.74972E+12,LP,2025-06-12,13:30:00,0,14052.6041,-1.1277,6546.186,3162.009,615.937,0,-1.5485,0.3511,-5.506,0.5741,237.1001,241.4,236.1001,-0.728,,,,
000020306791,0706323805,1.74971E+12,LP,2025-06-12,13:15:00,0,14052.6041,-1.0072,6545.684,3161.987,615.934,0,-1.9335,1.486,-6.003,0.5741,235.6001,240.6001,241,-0.518,,,,
000020306791,0706323805,1.74971E+12,LP,2025-06-12,13:00:00,0,14052.6041,-2.3156,6545.32,3161.949,615.934,0,-6.1797,6.336,-17.345,1.59,244,244.1001,250.8,-0.374,,,,
000020306791,0706323805,1.74971E+12,LP,2025-06-12,12:45:00,1.983,14052.395,0,6545.073,3161.925,615.934,2.8753,0,9.183,-1.756,1.495,228.7001,238.3,238.2001,0.6891,,,,
000020306791,0706323805,1.74971E+12,LP,2025-06-12,12:30:00,0,14052.376,-0.0953,6544.933,3161.824,615.934,0,-3.8692,7.204,-7.947,1.018,236.6001,240.4,249.2001,-0.024,,,,
000020306791,0706323805,1.74971E+12,LP,2025-06-12,12:15:00,1.2777,14052.284,0,6544.804,3161.7291,615.934,3.6888,0,9.8701,-4.806,1.127,227.1001,244.7001,240.1001,0.3461,,,,
000020306791,0706323805,1.74971E+12,LP,2025-06-12,12:00:00,0,14052.162,-0.1291,6544.644,3161.6421,615.934,0,-4.0422,7.222,-8.351,1.284,237.2001,241.4,243.6001,-0.031,,,,
000020306791,0706323805,1.74971E+12,LP,2025-06-12,11:45:00,0,14052.147,-0.0995,6544.344,3161.473,615.934,0,-3.8793,7.221,-7.944,0.963,238.8,241.4,245,-0.025,,,,
000020306791,0706323805,1.74971E+12,LP,2025-06-12,11:30:00,0,14052.147,-0.9141,6544.082,3161.36,615.934,0,-3.1948,4.099,-8.312,0.809,238.6001,242.3,247.9,-0.286,,,,
000020306791,0706323805,1.74971E+12,LP,2025-06-12,11:15:00,0,14052.126,-1.8749,6543.774,3161.2781,615.934,0,-4.6658,4.988,-13.215,1.0151,238.6001,243.2001,256.7,-0.401,,,,
000020306791,0706323805,1.74971E+12,LP,2025-06-12,11:00:00,0,14052.117,-2.4463,6543.434,3161.094,615.934,0,-4.6511,3.811,-14.469,0.9511,240.1001,241.2001,257.2,-0.525,,,,
000020306791,0706323805,1.74971E+12,LP,2025-06-12,10:45:00,0,14052.024,-0.6512,6543.3151,3160.773,615.934,0,-3.002,4.438,-7.426,0.879,228.5,238.6001,245.1001,-0.216,,,,
000020306791,0706323805,1.7497E+12,LP,2025-06-12,10:30:00,0,14052.024,-2.619,6542.947,3160.6731,615.934,0,-5.099,4.625,-15.431,0.848,239.2001,245,249,-0.513,,,,
000020306791,0706323805,1.7497E+12,LP,2025-06-12,10:15:00,0,14052.018,-1.9974,6542.514,3160.558,615.934,0,-4.8925,4.737,-14.131,1.468,241.9,238.3,257.4001,-0.408,,,,
000020306791,0706323805,1.7497E+12,LP,2025-06-12,10:00:00,0.968,14051.9601,0,6542.228,3160.4611,615.934,1.8245,0,4.482,-1.625,1.716,231.9,231.1001,238.1001,0.53,,,,
000020306791,0706323805,1.7497E+12,LP,2025-06-12,09:45:00,0,14051.902,-1.5969,6542.027,3160.389,615.934,0,-5.1891,6.68,-14.108,1.29,227.6001,237.3,247.8,-0.307,,,,
000020306791,0706323805,1.7497E+12,LP,2025-06-12,09:30:00,0,14051.868,-1.4114,6541.772,3160.3071,615.934,0,-5.0037,6.626,-13.013,1.226,227.2001,244.7001,254.7001,-0.282,,,,
000020306791,0706323805,1.7497E+12,LP,2025-06-12,09:15:00,0,14051.857,-1.4802,6541.468,3160.261,615.934,0,-3.9464,4.432,-10.99,1.031,228.5,243.7001,247,-0.375,,,,
000020306791,0706323805,1.7497E+12,LP,2025-06-12,09:00:00,0,14051.852,-0.4552,6541.228,3160.192,615.934,0,-2.8568,4.719,-6.784,0.653,229.7001,237.7001,244,-0.159,,,,
000020306791,0706323805,1.7497E+12,LP,2025-06-12,08:45:00,0,14051.847,-1.3072,6540.95,3160.148,615.934,0,-3.3981,4,-9.625,0.609,229.8,241.7001,248.1001,-0.384,,,,
000020306791,0706323805,1.7497E+12,LP,2025-06-12,08:30:00,1.5559,14051.839,0,6540.666,3160.112,615.934,3.3433,0,5.937,-3.618,4.679,226.2001,240.3,241.4,0.465,,,,
000020306791,0706323805,1.7497E+12,LP,2025-06-12,08:15:00,0.634,14051.723,0,6540.639,3160.074,615.934,2.008,0,1.105,-2.722,4.635,230.4,242.2001,235.9,0.315,,,,
000020306791,0706323805,1.7497E+12,LP,2025-06-12,08:00:00,0,14051.671,-1.0799,6540.585,3160.049,615.934,0,-2.5963,2.746,-7.555,0.654,226.1001,240.4,243.1001,-0.415,,,,
000020306791,0706323805,1.74969E+12,LP,2025-06-12,07:45:00,0,14051.67,-0.7597,6540.411,3160.042,615.928,0,-2.3125,2.56,-6.318,0.887,227.7001,239.4,243.5,-0.328,,,,
000020306791,0706323805,1.74969E+12,LP,2025-06-12,07:30:00,0,14051.653,-0.4487,6540.335,3160.024,615.928,0,-1.17,1.053,-3.205,0.685,229.1001,239.3,235.3,-0.383,,,,
000020306791,0706323805,1.74969E+12,LP,2025-06-12,07:15:00,0,14051.651,-0.0572,6540.267,3159.997,615.928,0,-0.7816,1.059,-1.605,0.671,223.6001,239.7001,237.9,-0.073,,,,
000020306791,0706323805,1.74969E+12,LP,2025-06-12,07:00:00,0.0441,14051.631,0,6540.258,3159.9901,615.918,0.4613,0,0.365,-0.805,0.781,221.8,242.9,234.8,0.094,,,,
000020306791,0706323805,1.74969E+12,LP,2025-06-12,06:45:00,0.5706,14051.411,0,6540.258,3159.986,615.905,1.2822,0,3.138,-1.406,0.9471,231.7001,241.7001,226.6001,0.445,,,,
000020306791,0706323805,1.74969E+12,LP,2025-06-12,06:30:00,2.3988,14051.117,0,6540.258,3159.963,615.905,2.7376,0,1.418,-0.67,10.074,237.1001,242,222.2001,0.876,,,,
000020306791,0706323805,1.74969E+12,LP,2025-06-12,06:15:00,2.016,14050.651,0,6540.258,3159.888,615.905,2.2044,0,3.853,-0.402,5.281,234,235.3,228.7001,0.914,,,,
000020306791,0706323805,1.74969E+12,LP,2025-06-12,06:00:00,1.938,14050.223,0,6540.258,3159.861,615.905,1.9727,0,8.074,0.069,0.602,225,244.5,229.8,0.982,,,,
000020306791,0706323805,1.74969E+12,LP,2025-06-12,05:45:00,1.9689,14049.803,0,6540.258,3159.8541,615.89,2.0047,0,7.551,0.269,1.018,225.9,243.1001,228.5,0.982,,,,
000020306791,0706323805,1.74969E+12,LP,2025-06-12,05:30:00,2.0964,14049.34,0,6540.258,3159.853,615.8771,2.1391,0,8.313,0.083,1.179,221.7001,244.9,233.2001,0.98,,,,
000020306791,0706323805,1.74969E+12,LP,2025-06-12,05:15:00,0.8795,14049.105,0,6540.258,3159.817,615.8771,0.9695,0,3.059,0.083,1.118,224.2001,240.2001,235.4,0.907,,,,
000020306791,0706323805,1.74968E+12,LP,2025-06-12,05:00:00,0.3087,14048.983,0,6540.258,3159.791,615.8771,0.3365,0,0.482,0.084,0.878,232.8,242.4,231.7001,0.917,,,,
000020306791,0706323805,1.74968E+12,LP,2025-06-12,04:45:00,0.3082,14048.905,0,6540.258,3159.791,615.863,0.336,0,0.482,0.083,0.878,229.9,243.5,232.9,0.917,,,,
000020306791,0706323805,1.74968E+12,LP,2025-06-12,04:30:00,0.4355,14048.815,0,6540.258,3159.782,615.856,0.5043,0,1.179,0.084,0.884,233,243.7001,236,0.863,,,,
000020306791,0706323805,1.74968E+12,LP,2025-06-12,04:15:00,0.4345,14048.706,0,6540.258,3159.759,615.856,0.4983,0,1.212,0.084,0.885,225.7001,238.1001,230.7001,0.871,,,,
000020306791,0706323805,1.74968E+12,LP,2025-06-12,04:00:00,0.7574,14048.615,0,6540.258,3159.7581,615.846,0.7972,0,2.576,0.083,0.889,221.2001,239.5,232.6001,0.9501,,,,
000020306791,0706323805,1.74968E+12,LP,2025-06-12,03:45:00,0.4228,14048.52,0,6540.258,3159.752,615.838,0.487,0,1.16,0.083,0.894,223.7001,239.1001,231.7001,0.868,,,,
000020306791,0706323805,1.74968E+12,LP,2025-06-12,03:30:00,0.4165,14048.414,0,6540.258,3159.731,615.838,0.4818,0,1.1521,0.083,0.881,225.5,239.9,228.7001,0.864,,,,
000020306791,0706323805,1.74968E+12,LP,2025-06-12,03:15:00,0.2547,14048.338,0,6540.258,3159.7291,615.826,0.2773,0,0.4751,0.084,0.647,224.4,238.7001,232.3,0.918,,,,
000020306791,0706323805,1.74968E+12,LP,2025-06-12,03:00:00,0.3678,14048.268,0,6540.258,3159.724,615.815,0.4233,0,1.153,0.084,0.644,220.9,240.7001,229.9,0.869,,,,
000020306791,0706323805,1.74968E+12,LP,2025-06-12,02:45:00,0.4443,14048.173,0,6540.258,3159.706,615.815,0.514,0,1.175,0.084,1.0171,221.9,240.7001,228.8,0.864,,,,
000020306791,0706323805,1.74968E+12,LP,2025-06-12,02:30:00,0.3284,14048.073,0,6540.258,3159.696,615.808,0.3662,0,0.4771,0.083,1.027,226.8,239.6001,231.5,0.896,,,,
000020306791,0706323805,1.74967E+12,LP,2025-06-12,02:15:00,0.903,14047.974,0,6540.258,3159.695,615.796,0.9542,0,2.943,0.084,1.112,227.2001,243.7001,237.8,0.9461,,,,
000020306791,0706323805,1.74967E+12,LP,2025-06-12,02:00:00,0.5351,14047.8171,0,6540.258,3159.672,615.796,0.6019,0,1.476,0.084,1.041,228.6001,243.4,234.1001,0.889,,,,
000020306791,0706323805,1.74967E+12,LP,2025-06-12,01:45:00,0.3363,14047.7021,0,6540.258,3159.655,615.794,0.3738,0,0.501,0.084,1.031,225.1001,241.7001,233.2001,0.899,,,,
000020306791,0706323805,1.74967E+12,LP,2025-06-12,01:30:00,1.097,14047.4341,0,6540.258,3159.6331,615.794,1.1575,0,3.938,0.085,1.039,226.4,245.5,235.5,0.9471,,,,
000020306791,0706323805,1.74967E+12,LP,2025-06-12,01:15:00,1.2157,14047.14,0,6540.258,3159.587,615.794,1.3027,0,4.6081,0.084,1.058,224.1001,244.4,235.1001,0.933,,,,
000020306791,0706323805,1.74967E+12,LP,2025-06-12,01:00:00,1.2077,14046.8361,0,6540.258,3159.535,615.794,1.2873,0,4.623,0.084,1.067,219.9,248.1001,233.4,0.9381,,,,
000020306791,0706323805,1.74967E+12,LP,2025-06-12,00:45:00,1.1025,14046.549,0,6540.258,3159.505,615.794,1.1643,0,3.958,0.084,1.074,224.5,247.2001,236.9,0.9461,,,,
000020306791,0706323805,1.74967E+12,LP,2025-06-12,00:30:00,1.265,14046.262,0,6540.258,3159.478,615.794,1.3601,0,4.666,0.084,1.225,224.6001,247,237.1001,0.93,,,,
000020306791,0706323805,1.74967E+12,LP,2025-06-12,00:15:00,1.7329,14045.9421,0,6540.258,3159.4231,615.794,1.8409,0,6.8101,0.084,1.2611,223.7001,246.3,234.9,0.9411,,,,
000020306791,0706323805,1.74967E+12,LP,2025-06-12,00:00:00,1.3295,14045.599,0,6540.258,3159.362,615.794,1.4305,0,4.884,0.084,1.3,226.1001,242.7001,234.7001,0.929,,,,
000020306791,0706323805,1.74967E+12,LP,2025-06-11,23:45:00,1.8821,14045.242,0,6540.258,3159.301,615.794,1.9908,0,7.149,0.084,1.588,223.9,244.5,232.1001,0.9451,,,,
000020306791,0706323805,1.74966E+12,LP,2025-06-11,23:30:00,1.3239,14044.837,0,6540.258,3159.237,615.794,1.4217,0,4.9111,0.084,1.307,224.3,237,229.2001,0.931,,,,
000020306791,0706323805,1.74966E+12,LP,2025-06-11,23:15:00,1.1743,14044.258,0,6540.258,3159.098,615.794,1.232,0,3.62,0.084,1.891,215,241.1001,229,0.9531,,,,
000020306791,0706323805,1.74966E+12,LP,2025-06-11,23:00:00,0.7048,14044.038,0,6540.258,3159.081,615.794,0.7685,0,1.463,0.084,1.872,220,244.8,227.2001,0.916,,,,
000020306791,0706323805,1.74966E+12,LP,2025-06-11,22:45:00,1.1386,14043.859,0,6540.258,3159.073,615.794,1.21,0,3.638,0.084,1.823,210.9,244.1001,231.2001,0.9411,,,,
000020306791,0706323805,1.74966E+12,LP,2025-06-11,22:30:00,1.9122,14043.6481,0,6540.258,3159.069,615.793,1.9809,0,1.391,0.084,7.385,219.2001,244.1001,224.1001,0.965,,,,
000020306791,0706323805,1.74966E+12,LP,2025-06-11,22:15:00,1.2965,14043.3531,0,6540.258,3159.038,615.79,1.3907,0,4.102,0.083,2.008,224.9,239,223,0.932,,,,
000020306791,0706323805,1.74966E+12,LP,2025-06-11,22:00:00,0.7168,14043.071,0,6540.258,3159.012,615.789,0.804,0,1.6561,0.083,1.814,224.9,241.5,226.5,0.891,,,,
000020306791,0706323805,1.74966E+12,LP,2025-06-11,21:45:00,0.7078,14042.886,0,6540.258,3159.01,615.789,0.7666,0,1.76,0.084,1.536,225.5,240.7001,227.2001,0.923,,,,
000020306791,0706323805,1.74966E+12,LP,2025-06-11,21:30:00,0.742,14042.7011,0,6540.258,3159.01,615.756,0.807,0,2.084,0.084,1.435,221.9,241.3,224.3,0.921,,,,
